id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration 
2993411,nansanhuan_aq,2018-05-10 05:00:00,127.0,208.0,133.0,1.3,92.0,12.0
2993412,dongsihuan_aq,2018-05-10 05:00:00,120.0,161.0,91.0,1.1,130.0,18.0
2993434,dongsi_aq,2018-05-10 06:00:00,,11.0,,1.0,183.0,
2993435,tiantan_aq,2018-05-10 06:00:00,119.0,165.0,47.0,1.0,158.0,11.0
2993436,guanyuan_aq,2018-05-10 06:00:00,119.0,226.0,67.0,1.1,178.0,18.0
2993437,wanshouxigong_aq,2018-05-10 06:00:00,145.0,233.0,58.0,1.2,174.0,12.0
2993438,aotizhongxin_aq,2018-05-10 06:00:00,122.0,149.0,65.0,0.9,194.0,15.0
2993439,nongzhanguan_aq,2018-05-10 06:00:00,126.0,177.0,47.0,1.2,190.0,14.0
2993440,wanliu_aq,2018-05-10 06:00:00,107.0,116.0,57.0,0.9,203.0,12.0
2993441,beibuxinqu_aq,2018-05-10 06:00:00,79.0,144.0,32.0,1.0,202.0,13.0
2993442,zhiwuyuan_aq,2018-05-10 06:00:00,,,,,,
2993443,fengtaihuayuan_aq,2018-05-10 06:00:00,135.0,201.0,57.0,1.1,195.0,14.0
2993444,yungang_aq,2018-05-10 06:00:00,125.0,127.0,44.0,1.0,218.0,14.0
2993445,gucheng_aq,2018-05-10 06:00:00,122.0,132.0,57.0,1.0,193.0,14.0
2993446,fangshan_aq,2018-05-10 06:00:00,105.0,194.0,27.0,0.9,246.0,15.0
2993447,daxing_aq,2018-05-10 06:00:00,105.0,174.0,28.0,1.1,209.0,20.0
2993448,yizhuang_aq,2018-05-10 06:00:00,105.0,127.0,27.0,1.0,212.0,17.0
2993449,tongzhou_aq,2018-05-10 06:00:00,115.0,174.0,24.0,1.0,206.0,26.0
2993450,shunyi_aq,2018-05-10 06:00:00,133.0,154.0,29.0,1.3,243.0,20.0
2993451,pingchang_aq,2018-05-10 06:00:00,95.0,142.0,23.0,0.9,223.0,13.0
2993452,mentougou_aq,2018-05-10 06:00:00,112.0,127.0,47.0,0.9,226.0,13.0
2993453,pinggu_aq,2018-05-10 06:00:00,117.0,,25.0,1.2,251.0,24.0
2993454,huairou_aq,2018-05-10 06:00:00,115.0,180.0,29.0,1.0,212.0,11.0
2993455,miyun_aq,2018-05-10 06:00:00,103.0,116.0,29.0,1.0,238.0,16.0
2993456,yanqin_aq,2018-05-10 06:00:00,78.0,183.0,25.0,0.6,188.0,8.0
2993457,dingling_aq,2018-05-10 06:00:00,86.0,128.0,34.0,0.9,224.0,13.0
2993458,badaling_aq,2018-05-10 06:00:00,83.0,232.0,37.0,0.5,169.0,5.0
2993459,miyunshuiku_aq,2018-05-10 06:00:00,78.0,109.0,19.0,0.9,239.0,13.0
2993460,donggaocun_aq,2018-05-10 06:00:00,108.0,111.0,23.0,1.0,220.0,22.0
2993461,yongledian_aq,2018-05-10 06:00:00,86.0,,26.0,1.1,204.0,23.0
2993462,yufa_aq,2018-05-10 06:00:00,122.0,156.0,20.0,1.0,173.0,23.0
2993463,liulihe_aq,2018-05-10 06:00:00,131.0,191.0,26.0,0.9,231.0,13.0
2993464,qianmen_aq,2018-05-10 06:00:00,,179.0,72.0,1.1,169.0,17.0
2993465,yongdingmennei_aq,2018-05-10 06:00:00,138.0,170.0,77.0,1.3,,18.0
2993466,xizhimenbei_aq,2018-05-10 06:00:00,134.0,216.0,94.0,1.1,143.0,20.0
2993467,nansanhuan_aq,2018-05-10 06:00:00,131.0,197.0,120.0,1.2,130.0,13.0
2993468,dongsihuan_aq,2018-05-10 06:00:00,133.0,184.0,93.0,1.2,162.0,17.0
2993490,dongsi_aq,2018-05-10 07:00:00,,6.0,49.0,,,
2993491,tiantan_aq,2018-05-10 07:00:00,123.0,159.0,41.0,1.0,182.0,12.0
2993492,guanyuan_aq,2018-05-10 07:00:00,129.0,190.0,53.0,1.0,218.0,19.0
2993493,wanshouxigong_aq,2018-05-10 07:00:00,,195.0,44.0,1.1,201.0,
2993494,aotizhongxin_aq,2018-05-10 07:00:00,134.0,152.0,49.0,0.9,229.0,14.0
2993495,nongzhanguan_aq,2018-05-10 07:00:00,122.0,173.0,37.0,1.1,212.0,15.0
2993496,wanliu_aq,2018-05-10 07:00:00,121.0,196.0,63.0,1.0,212.0,13.0
2993497,beibuxinqu_aq,2018-05-10 07:00:00,82.0,140.0,38.0,1.0,206.0,11.0
2993498,zhiwuyuan_aq,2018-05-10 07:00:00,,,,,,
2993499,fengtaihuayuan_aq,2018-05-10 07:00:00,141.0,160.0,36.0,1.0,241.0,16.0
2993500,yungang_aq,2018-05-10 07:00:00,112.0,127.0,28.0,0.9,265.0,15.0
2993501,gucheng_aq,2018-05-10 07:00:00,134.0,151.0,49.0,1.0,215.0,12.0
2993502,fangshan_aq,2018-05-10 07:00:00,111.0,192.0,23.0,0.9,250.0,15.0
2993503,daxing_aq,2018-05-10 07:00:00,108.0,176.0,29.0,1.1,218.0,23.0
2993504,yizhuang_aq,2018-05-10 07:00:00,102.0,120.0,24.0,1.0,227.0,17.0
2993505,tongzhou_aq,2018-05-10 07:00:00,109.0,164.0,21.0,1.0,227.0,26.0
2993506,shunyi_aq,2018-05-10 07:00:00,135.0,153.0,23.0,1.3,258.0,22.0
2993507,pingchang_aq,2018-05-10 07:00:00,96.0,163.0,32.0,1.0,222.0,13.0
2993508,mentougou_aq,2018-05-10 07:00:00,124.0,168.0,58.0,1.0,227.0,13.0
2993509,pinggu_aq,2018-05-10 07:00:00,107.0,,23.0,1.1,268.0,22.0
2993510,huairou_aq,2018-05-10 07:00:00,121.0,171.0,29.0,1.1,232.0,11.0
2993511,miyun_aq,2018-05-10 07:00:00,113.0,130.0,26.0,1.1,265.0,20.0
2993512,yanqin_aq,2018-05-10 07:00:00,93.0,172.0,33.0,0.8,211.0,11.0
2993513,dingling_aq,2018-05-10 07:00:00,96.0,134.0,37.0,0.9,235.0,14.0
2993514,badaling_aq,2018-05-10 07:00:00,86.0,203.0,35.0,0.6,202.0,7.0
2993515,miyunshuiku_aq,2018-05-10 07:00:00,102.0,141.0,20.0,1.1,249.0,17.0
2993516,donggaocun_aq,2018-05-10 07:00:00,102.0,106.0,22.0,1.0,229.0,23.0
2993517,yongledian_aq,2018-05-10 07:00:00,86.0,,25.0,1.4,200.0,21.0
2993518,yufa_aq,2018-05-10 07:00:00,111.0,130.0,19.0,1.0,194.0,22.0
2993519,liulihe_aq,2018-05-10 07:00:00,127.0,180.0,22.0,1.0,250.0,
2993520,qianmen_aq,2018-05-10 07:00:00,,165.0,63.0,1.0,200.0,18.0
2993521,yongdingmennei_aq,2018-05-10 07:00:00,134.0,161.0,67.0,1.1,,19.0
2993522,xizhimenbei_aq,2018-05-10 07:00:00,146.0,196.0,78.0,1.0,179.0,17.0
2993523,nansanhuan_aq,2018-05-10 07:00:00,125.0,186.0,124.0,1.2,149.0,15.0
2993524,dongsihuan_aq,2018-05-10 07:00:00,124.0,166.0,79.0,1.1,183.0,17.0
2993546,dongsi_aq,2018-05-10 08:00:00,86.0,122.0,40.0,1.1,229.0,23.0
2993547,tiantan_aq,2018-05-10 08:00:00,116.0,167.0,28.0,1.0,196.0,13.0
2993548,guanyuan_aq,2018-05-10 08:00:00,132.0,193.0,35.0,0.9,254.0,19.0
2993549,wanshouxigong_aq,2018-05-10 08:00:00,,225.0,,,186.0,15.0
2993550,aotizhongxin_aq,2018-05-10 08:00:00,132.0,144.0,43.0,0.9,250.0,15.0
2993551,nongzhanguan_aq,2018-05-10 08:00:00,118.0,158.0,33.0,1.1,220.0,15.0
2993552,wanliu_aq,2018-05-10 08:00:00,121.0,164.0,46.0,0.9,247.0,14.0
2993553,beibuxinqu_aq,2018-05-10 08:00:00,103.0,218.0,48.0,1.1,211.0,11.0
2993554,zhiwuyuan_aq,2018-05-10 08:00:00,,,,,,
2993555,fengtaihuayuan_aq,2018-05-10 08:00:00,102.0,170.0,26.0,1.0,249.0,18.0
2993556,yungang_aq,2018-05-10 08:00:00,66.0,124.0,22.0,0.9,257.0,14.0
2993557,gucheng_aq,2018-05-10 08:00:00,123.0,146.0,31.0,0.9,236.0,11.0
2993558,fangshan_aq,2018-05-10 08:00:00,105.0,183.0,23.0,0.9,255.0,15.0
2993559,daxing_aq,2018-05-10 08:00:00,108.0,182.0,27.0,1.1,217.0,20.0
2993560,yizhuang_aq,2018-05-10 08:00:00,97.0,112.0,24.0,1.1,233.0,17.0
2993561,tongzhou_aq,2018-05-10 08:00:00,107.0,163.0,20.0,1.0,228.0,28.0
2993562,shunyi_aq,2018-05-10 08:00:00,116.0,145.0,20.0,1.2,263.0,21.0
2993563,pingchang_aq,2018-05-10 08:00:00,102.0,147.0,33.0,1.0,235.0,12.0
2993564,mentougou_aq,2018-05-10 08:00:00,148.0,174.0,46.0,0.9,260.0,12.0
2993565,pinggu_aq,2018-05-10 08:00:00,94.0,109.0,22.0,1.1,276.0,22.0
2993566,huairou_aq,2018-05-10 08:00:00,127.0,166.0,27.0,1.0,246.0,10.0
2993567,miyun_aq,2018-05-10 08:00:00,123.0,137.0,30.0,1.2,277.0,20.0
2993568,yanqin_aq,2018-05-10 08:00:00,99.0,159.0,30.0,0.9,237.0,12.0
2993569,dingling_aq,2018-05-10 08:00:00,89.0,131.0,39.0,0.8,240.0,14.0
2993570,badaling_aq,2018-05-10 08:00:00,95.0,181.0,36.0,0.7,224.0,8.0
2993571,miyunshuiku_aq,2018-05-10 08:00:00,113.0,132.0,20.0,1.2,265.0,19.0
2993572,donggaocun_aq,2018-05-10 08:00:00,103.0,118.0,23.0,1.0,239.0,22.0
2993573,yongledian_aq,2018-05-10 08:00:00,80.0,,21.0,1.1,220.0,17.0
2993574,yufa_aq,2018-05-10 08:00:00,105.0,167.0,18.0,1.2,206.0,22.0
2993575,liulihe_aq,2018-05-10 08:00:00,127.0,191.0,23.0,1.0,245.0,
2993576,qianmen_aq,2018-05-10 08:00:00,80.0,166.0,44.0,1.0,223.0,19.0
2993577,yongdingmennei_aq,2018-05-10 08:00:00,140.0,145.0,40.0,1.0,,20.0
2993578,xizhimenbei_aq,2018-05-10 08:00:00,,,58.0,1.0,211.0,18.0
2993579,nansanhuan_aq,2018-05-10 08:00:00,116.0,176.0,94.0,1.1,177.0,18.0
2993580,dongsihuan_aq,2018-05-10 08:00:00,121.0,162.0,69.0,1.0,201.0,18.0
2993602,dongsi_aq,2018-05-10 09:00:00,120.0,,33.0,1.1,230.0,27.0
2993603,tiantan_aq,2018-05-10 09:00:00,108.0,149.0,23.0,1.0,188.0,12.0
2993604,guanyuan_aq,2018-05-10 09:00:00,119.0,191.0,29.0,1.0,243.0,24.0
2993605,wanshouxigong_aq,2018-05-10 09:00:00,34.0,203.0,23.0,1.1,,16.0
2993606,aotizhongxin_aq,2018-05-10 09:00:00,122.0,135.0,31.0,0.9,256.0,18.0
2993607,nongzhanguan_aq,2018-05-10 09:00:00,109.0,162.0,28.0,1.2,216.0,17.0
2993608,wanliu_aq,2018-05-10 09:00:00,117.0,170.0,40.0,0.9,230.0,17.0
2993609,beibuxinqu_aq,2018-05-10 09:00:00,106.0,205.0,37.0,1.1,225.0,10.0
2993610,zhiwuyuan_aq,2018-05-10 09:00:00,,,,,,
2993611,fengtaihuayuan_aq,2018-05-10 09:00:00,136.0,195.0,28.0,1.1,231.0,18.0
2993612,yungang_aq,2018-05-10 09:00:00,101.0,125.0,21.0,1.0,250.0,18.0
2993613,gucheng_aq,2018-05-10 09:00:00,116.0,127.0,29.0,0.9,224.0,11.0
2993614,fangshan_aq,2018-05-10 09:00:00,109.0,200.0,24.0,1.0,251.0,16.0
2993615,daxing_aq,2018-05-10 09:00:00,95.0,176.0,33.0,1.2,211.0,18.0
2993616,yizhuang_aq,2018-05-10 09:00:00,89.0,120.0,26.0,1.2,233.0,17.0
2993617,tongzhou_aq,2018-05-10 09:00:00,95.0,158.0,21.0,1.1,229.0,25.0
2993618,shunyi_aq,2018-05-10 09:00:00,109.0,136.0,20.0,1.2,261.0,22.0
2993619,pingchang_aq,2018-05-10 09:00:00,113.0,216.0,36.0,0.9,248.0,11.0
2993620,mentougou_aq,2018-05-10 09:00:00,121.0,164.0,43.0,0.9,243.0,12.0
2993621,pinggu_aq,2018-05-10 09:00:00,96.0,111.0,25.0,1.0,279.0,20.0
2993622,huairou_aq,2018-05-10 09:00:00,124.0,157.0,24.0,1.0,247.0,10.0
2993623,miyun_aq,2018-05-10 09:00:00,134.0,151.0,33.0,1.2,286.0,15.0
2993624,yanqin_aq,2018-05-10 09:00:00,101.0,146.0,31.0,0.9,240.0,13.0
2993625,dingling_aq,2018-05-10 09:00:00,102.0,162.0,47.0,0.9,244.0,13.0
2993626,badaling_aq,2018-05-10 09:00:00,104.0,177.0,38.0,0.7,237.0,8.0
2993627,miyunshuiku_aq,2018-05-10 09:00:00,118.0,154.0,19.0,1.2,272.0,17.0
2993628,donggaocun_aq,2018-05-10 09:00:00,90.0,107.0,22.0,1.0,244.0,22.0
2993629,yongledian_aq,2018-05-10 09:00:00,72.0,123.0,20.0,0.8,204.0,8.0
2993630,yufa_aq,2018-05-10 09:00:00,87.0,140.0,16.0,1.1,206.0,20.0
2993631,liulihe_aq,2018-05-10 09:00:00,117.0,191.0,,1.1,219.0,19.0
2993632,qianmen_aq,2018-05-10 09:00:00,119.0,165.0,55.0,1.1,202.0,20.0
2993633,yongdingmennei_aq,2018-05-10 09:00:00,109.0,155.0,46.0,1.0,193.0,17.0
2993634,xizhimenbei_aq,2018-05-10 09:00:00,57.0,154.0,61.0,1.1,198.0,18.0
2993635,nansanhuan_aq,2018-05-10 09:00:00,104.0,196.0,111.0,1.2,145.0,16.0
2993636,dongsihuan_aq,2018-05-10 09:00:00,107.0,166.0,59.0,1.1,200.0,19.0
2993658,dongsi_aq,2018-05-10 10:00:00,107.0,,32.0,1.2,223.0,24.0
2993659,tiantan_aq,2018-05-10 10:00:00,95.0,130.0,23.0,1.1,181.0,11.0
2993660,guanyuan_aq,2018-05-10 10:00:00,107.0,172.0,28.0,1.0,234.0,21.0
2993661,wanshouxigong_aq,2018-05-10 10:00:00,,176.0,25.0,1.2,210.0,17.0
2993662,aotizhongxin_aq,2018-05-10 10:00:00,113.0,132.0,32.0,0.9,236.0,16.0
2993663,nongzhanguan_aq,2018-05-10 10:00:00,98.0,142.0,31.0,1.2,204.0,16.0
2993664,wanliu_aq,2018-05-10 10:00:00,114.0,160.0,42.0,1.0,216.0,17.0
2993665,beibuxinqu_aq,2018-05-10 10:00:00,103.0,191.0,34.0,1.0,206.0,9.0
2993666,zhiwuyuan_aq,2018-05-10 10:00:00,,,,,,
2993667,fengtaihuayuan_aq,2018-05-10 10:00:00,124.0,152.0,33.0,1.2,222.0,18.0
2993668,yungang_aq,2018-05-10 10:00:00,110.0,129.0,25.0,1.1,235.0,17.0
2993669,gucheng_aq,2018-05-10 10:00:00,125.0,142.0,32.0,1.0,214.0,10.0
2993670,fangshan_aq,2018-05-10 10:00:00,105.0,205.0,28.0,1.2,240.0,17.0
2993671,daxing_aq,2018-05-10 10:00:00,85.0,160.0,34.0,1.4,204.0,18.0
2993672,yizhuang_aq,2018-05-10 10:00:00,76.0,106.0,24.0,1.2,226.0,16.0
2993673,tongzhou_aq,2018-05-10 10:00:00,83.0,164.0,22.0,1.1,221.0,24.0
2993674,shunyi_aq,2018-05-10 10:00:00,101.0,137.0,26.0,1.3,260.0,22.0
2993675,pingchang_aq,2018-05-10 10:00:00,,210.0,32.0,0.9,247.0,12.0
2993676,mentougou_aq,2018-05-10 10:00:00,131.0,175.0,44.0,1.1,231.0,15.0
2993677,pinggu_aq,2018-05-10 10:00:00,88.0,115.0,26.0,1.2,273.0,22.0
2993678,huairou_aq,2018-05-10 10:00:00,104.0,164.0,25.0,1.0,238.0,10.0
2993679,miyun_aq,2018-05-10 10:00:00,117.0,145.0,36.0,1.2,263.0,13.0
2993680,yanqin_aq,2018-05-10 10:00:00,110.0,157.0,41.0,1.0,239.0,13.0
2993681,dingling_aq,2018-05-10 10:00:00,121.0,176.0,49.0,1.0,257.0,14.0
2993682,badaling_aq,2018-05-10 10:00:00,118.0,196.0,51.0,0.8,228.0,8.0
2993683,miyunshuiku_aq,2018-05-10 10:00:00,113.0,152.0,19.0,1.1,268.0,14.0
2993684,donggaocun_aq,2018-05-10 10:00:00,82.0,93.0,21.0,1.0,240.0,21.0
2993685,yongledian_aq,2018-05-10 10:00:00,67.0,117.0,20.0,0.8,196.0,7.0
2993686,yufa_aq,2018-05-10 10:00:00,74.0,135.0,19.0,0.9,186.0,15.0
2993687,liulihe_aq,2018-05-10 10:00:00,113.0,186.0,32.0,1.3,222.0,24.0
2993688,qianmen_aq,2018-05-10 10:00:00,111.0,161.0,50.0,1.2,200.0,19.0
2993689,yongdingmennei_aq,2018-05-10 10:00:00,101.0,149.0,46.0,1.0,193.0,15.0
2993690,xizhimenbei_aq,2018-05-10 10:00:00,133.0,156.0,61.0,1.1,189.0,16.0
2993691,nansanhuan_aq,2018-05-10 10:00:00,91.0,176.0,103.0,1.3,146.0,18.0
2993692,dongsihuan_aq,2018-05-10 10:00:00,95.0,167.0,85.0,1.1,174.0,17.0
2993714,dongsi_aq,2018-05-10 11:00:00,93.0,,33.0,1.3,213.0,25.0
2993715,tiantan_aq,2018-05-10 11:00:00,86.0,116.0,24.0,1.2,175.0,11.0
2993716,guanyuan_aq,2018-05-10 11:00:00,96.0,140.0,33.0,1.2,222.0,23.0
2993717,wanshouxigong_aq,2018-05-10 11:00:00,93.0,138.0,25.0,1.4,202.0,19.0
2993718,aotizhongxin_aq,2018-05-10 11:00:00,105.0,131.0,35.0,1.1,226.0,18.0
2993719,nongzhanguan_aq,2018-05-10 11:00:00,89.0,151.0,33.0,1.4,194.0,18.0
2993720,wanliu_aq,2018-05-10 11:00:00,109.0,159.0,43.0,1.1,207.0,17.0
2993721,beibuxinqu_aq,2018-05-10 11:00:00,100.0,193.0,33.0,1.1,197.0,11.0
2993722,zhiwuyuan_aq,2018-05-10 11:00:00,,,,,,
2993723,fengtaihuayuan_aq,2018-05-10 11:00:00,120.0,150.0,38.0,1.4,205.0,20.0
2993724,yungang_aq,2018-05-10 11:00:00,110.0,127.0,29.0,1.3,217.0,18.0
2993725,gucheng_aq,2018-05-10 11:00:00,123.0,135.0,37.0,1.2,197.0,10.0
2993726,fangshan_aq,2018-05-10 11:00:00,99.0,194.0,36.0,1.4,225.0,20.0
2993727,daxing_aq,2018-05-10 11:00:00,77.0,155.0,31.0,1.3,185.0,14.0
2993728,yizhuang_aq,2018-05-10 11:00:00,68.0,106.0,33.0,1.1,196.0,12.0
2993729,tongzhou_aq,2018-05-10 11:00:00,67.0,162.0,25.0,1.0,195.0,19.0
2993730,shunyi_aq,2018-05-10 11:00:00,95.0,146.0,34.0,1.4,244.0,23.0
2993731,pingchang_aq,2018-05-10 11:00:00,75.0,192.0,29.0,1.0,220.0,14.0
2993732,mentougou_aq,2018-05-10 11:00:00,129.0,184.0,50.0,1.2,206.0,15.0
2993733,pinggu_aq,2018-05-10 11:00:00,77.0,109.0,31.0,1.2,257.0,20.0
2993734,huairou_aq,2018-05-10 11:00:00,98.0,180.0,30.0,1.1,222.0,10.0
2993735,miyun_aq,2018-05-10 11:00:00,113.0,148.0,31.0,1.1,268.0,12.0
2993736,yanqin_aq,2018-05-10 11:00:00,149.0,198.0,47.0,1.1,247.0,14.0
2993737,dingling_aq,2018-05-10 11:00:00,110.0,167.0,43.0,0.9,242.0,14.0
2993738,badaling_aq,2018-05-10 11:00:00,136.0,212.0,47.0,0.8,233.0,7.0
2993739,miyunshuiku_aq,2018-05-10 11:00:00,107.0,133.0,19.0,1.0,262.0,13.0
2993740,donggaocun_aq,2018-05-10 11:00:00,59.0,94.0,20.0,0.8,204.0,14.0
2993741,yongledian_aq,2018-05-10 11:00:00,56.0,109.0,22.0,0.8,185.0,7.0
2993742,yufa_aq,2018-05-10 11:00:00,72.0,143.0,24.0,0.9,163.0,11.0
2993743,liulihe_aq,2018-05-10 11:00:00,111.0,174.0,36.0,1.3,208.0,23.0
2993744,qianmen_aq,2018-05-10 11:00:00,103.0,149.0,45.0,,188.0,20.0
2993745,yongdingmennei_aq,2018-05-10 11:00:00,94.0,138.0,43.0,1.0,149.0,
2993746,xizhimenbei_aq,2018-05-10 11:00:00,,,,,,
2993747,nansanhuan_aq,2018-05-10 11:00:00,76.0,162.0,95.0,1.4,153.0,19.0
2993748,dongsihuan_aq,2018-05-10 11:00:00,81.0,162.0,60.0,1.2,179.0,19.0
2993770,dongsi_aq,2018-05-10 12:00:00,91.0,98.0,31.0,1.3,200.0,24.0
2993771,tiantan_aq,2018-05-10 12:00:00,82.0,127.0,27.0,1.2,154.0,9.0
2993772,guanyuan_aq,2018-05-10 12:00:00,93.0,165.0,34.0,1.2,205.0,24.0
2993773,wanshouxigong_aq,2018-05-10 12:00:00,87.0,183.0,28.0,1.3,176.0,15.0
2993774,aotizhongxin_aq,2018-05-10 12:00:00,99.0,120.0,43.0,1.2,200.0,19.0
2993775,nongzhanguan_aq,2018-05-10 12:00:00,82.0,134.0,37.0,1.4,174.0,17.0
2993776,wanliu_aq,2018-05-10 12:00:00,110.0,133.0,50.0,1.2,186.0,19.0
2993777,beibuxinqu_aq,2018-05-10 12:00:00,101.0,199.0,34.0,1.2,174.0,9.0
2993778,zhiwuyuan_aq,2018-05-10 12:00:00,,,,,,
2993779,fengtaihuayuan_aq,2018-05-10 12:00:00,116.0,171.0,45.0,1.4,175.0,18.0
2993780,yungang_aq,2018-05-10 12:00:00,103.0,119.0,26.0,1.3,205.0,18.0
2993781,gucheng_aq,2018-05-10 12:00:00,116.0,,41.0,1.3,180.0,12.0
2993782,fangshan_aq,2018-05-10 12:00:00,96.0,192.0,42.0,1.4,207.0,19.0
2993783,daxing_aq,2018-05-10 12:00:00,67.0,140.0,35.0,1.1,162.0,10.0
2993784,yizhuang_aq,2018-05-10 12:00:00,53.0,89.0,33.0,0.9,175.0,8.0
2993785,tongzhou_aq,2018-05-10 12:00:00,63.0,148.0,30.0,0.9,167.0,16.0
2993786,shunyi_aq,2018-05-10 12:00:00,82.0,141.0,36.0,1.4,216.0,20.0
2993787,pingchang_aq,2018-05-10 12:00:00,107.0,193.0,30.0,1.0,200.0,13.0
2993788,mentougou_aq,2018-05-10 12:00:00,122.0,166.0,55.0,1.2,189.0,16.0
2993789,pinggu_aq,2018-05-10 12:00:00,71.0,102.0,32.0,1.0,218.0,13.0
2993790,huairou_aq,2018-05-10 12:00:00,98.0,172.0,37.0,1.2,197.0,8.0
2993791,miyun_aq,2018-05-10 12:00:00,105.0,147.0,32.0,1.2,254.0,13.0
2993792,yanqin_aq,2018-05-10 12:00:00,142.0,182.0,42.0,1.0,232.0,14.0
2993793,dingling_aq,2018-05-10 12:00:00,104.0,149.0,39.0,1.0,198.0,14.0
2993794,badaling_aq,2018-05-10 12:00:00,130.0,209.0,61.0,0.8,200.0,7.0
2993795,miyunshuiku_aq,2018-05-10 12:00:00,106.0,130.0,20.0,1.0,247.0,11.0
2993796,donggaocun_aq,2018-05-10 12:00:00,52.0,81.0,21.0,0.6,183.0,9.0
2993797,yongledian_aq,2018-05-10 12:00:00,75.0,99.0,37.0,0.8,136.0,5.0
2993798,yufa_aq,2018-05-10 12:00:00,68.0,165.0,29.0,0.9,121.0,7.0
2993799,liulihe_aq,2018-05-10 12:00:00,117.0,186.0,30.0,1.3,189.0,19.0
2993800,qianmen_aq,2018-05-10 12:00:00,97.0,147.0,50.0,,166.0,18.0
2993801,yongdingmennei_aq,2018-05-10 12:00:00,87.0,131.0,35.0,0.9,153.0,
2993802,xizhimenbei_aq,2018-05-10 12:00:00,,,,,,
2993803,nansanhuan_aq,2018-05-10 12:00:00,74.0,146.0,120.0,1.5,108.0,16.0
2993804,dongsihuan_aq,2018-05-10 12:00:00,69.0,133.0,43.0,1.2,181.0,19.0
2993826,dongsi_aq,2018-05-10 13:00:00,87.0,103.0,35.0,1.4,179.0,21.0
2993827,tiantan_aq,2018-05-10 13:00:00,74.0,120.0,31.0,1.1,134.0,7.0
2993828,guanyuan_aq,2018-05-10 13:00:00,92.0,197.0,37.0,1.2,178.0,22.0
2993829,wanshouxigong_aq,2018-05-10 13:00:00,83.0,173.0,32.0,1.2,157.0,13.0
2993830,aotizhongxin_aq,2018-05-10 13:00:00,97.0,132.0,42.0,1.1,176.0,17.0
2993831,nongzhanguan_aq,2018-05-10 13:00:00,78.0,129.0,44.0,1.3,143.0,13.0
2993832,wanliu_aq,2018-05-10 13:00:00,101.0,154.0,63.0,1.3,153.0,18.0
2993833,beibuxinqu_aq,2018-05-10 13:00:00,105.0,172.0,34.0,1.3,160.0,10.0
2993834,zhiwuyuan_aq,2018-05-10 13:00:00,,,,,,
2993835,fengtaihuayuan_aq,2018-05-10 13:00:00,102.0,167.0,62.0,1.3,136.0,16.0
2993836,yungang_aq,2018-05-10 13:00:00,113.0,126.0,29.0,1.3,183.0,16.0
2993837,gucheng_aq,2018-05-10 13:00:00,,120.0,39.0,1.3,168.0,13.0
2993838,fangshan_aq,2018-05-10 13:00:00,100.0,206.0,48.0,1.5,177.0,17.0
2993839,daxing_aq,2018-05-10 13:00:00,63.0,149.0,43.0,1.1,138.0,8.0
2993840,yizhuang_aq,2018-05-10 13:00:00,57.0,96.0,43.0,0.9,151.0,7.0
2993841,tongzhou_aq,2018-05-10 13:00:00,60.0,146.0,43.0,0.8,132.0,14.0
2993842,shunyi_aq,2018-05-10 13:00:00,79.0,138.0,45.0,1.4,179.0,19.0
2993843,pingchang_aq,2018-05-10 13:00:00,118.0,208.0,29.0,1.1,182.0,13.0
2993844,mentougou_aq,2018-05-10 13:00:00,119.0,188.0,53.0,1.3,162.0,16.0
2993845,pinggu_aq,2018-05-10 13:00:00,63.0,108.0,37.0,0.9,182.0,9.0
2993846,huairou_aq,2018-05-10 13:00:00,93.0,187.0,45.0,1.3,160.0,7.0
2993847,miyun_aq,2018-05-10 13:00:00,90.0,131.0,30.0,1.1,223.0,11.0
2993848,yanqin_aq,2018-05-10 13:00:00,139.0,165.0,32.0,1.0,213.0,15.0
2993849,dingling_aq,2018-05-10 13:00:00,100.0,144.0,38.0,1.0,159.0,8.0
2993850,badaling_aq,2018-05-10 13:00:00,135.0,203.0,46.0,0.8,190.0,6.0
2993851,miyunshuiku_aq,2018-05-10 13:00:00,101.0,146.0,17.0,1.0,222.0,7.0
2993852,donggaocun_aq,2018-05-10 13:00:00,42.0,91.0,23.0,0.6,166.0,8.0
2993853,yongledian_aq,2018-05-10 13:00:00,79.0,112.0,110.0,0.9,36.0,3.0
2993854,yufa_aq,2018-05-10 13:00:00,76.0,160.0,50.0,0.9,88.0,6.0
2993855,liulihe_aq,2018-05-10 13:00:00,119.0,190.0,28.0,1.4,158.0,14.0
2993856,qianmen_aq,2018-05-10 13:00:00,85.0,149.0,56.0,1.6,150.0,17.0
2993857,yongdingmennei_aq,2018-05-10 13:00:00,82.0,135.0,45.0,1.0,146.0,12.0
2993858,xizhimenbei_aq,2018-05-10 13:00:00,,,,,,
2993859,nansanhuan_aq,2018-05-10 13:00:00,69.0,142.0,91.0,1.5,105.0,12.0
2993860,dongsihuan_aq,2018-05-10 13:00:00,60.0,120.0,47.0,1.0,151.0,14.0
2993882,dongsi_aq,2018-05-10 14:00:00,89.0,105.0,41.0,1.3,156.0,19.0
2993883,tiantan_aq,2018-05-10 14:00:00,77.0,118.0,37.0,1.1,100.0,4.0
2993884,guanyuan_aq,2018-05-10 14:00:00,98.0,182.0,42.0,1.2,158.0,20.0
