id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2943397,tongzhou_aq,2018-04-01 21:00:00,257.0,,61.0,2.3,16.0,12.0
2943398,shunyi_aq,2018-04-01 21:00:00,262.0,,65.0,2.1,36.0,14.0
2943399,pingchang_aq,2018-04-01 21:00:00,164.0,183.0,127.0,1.3,2.0,10.0
2943400,mentougou_aq,2018-04-01 21:00:00,181.0,,58.0,1.1,55.0,5.0
2943401,pinggu_aq,2018-04-01 21:00:00,298.0,,33.0,1.8,73.0,2.0
2943402,huairou_aq,2018-04-01 21:00:00,221.0,,31.0,1.5,59.0,3.0
2943403,miyun_aq,2018-04-01 21:00:00,247.0,,102.0,1.7,2.0,3.0
2943404,yanqin_aq,2018-04-01 21:00:00,171.0,200.0,62.0,1.3,52.0,4.0
2943405,dingling_aq,2018-04-01 21:00:00,207.0,,30.0,1.3,64.0,2.0
2943406,badaling_aq,2018-04-01 21:00:00,156.0,203.0,98.0,0.9,27.0,5.0
2943407,miyunshuiku_aq,2018-04-01 21:00:00,227.0,,33.0,1.4,93.0,5.0
2943408,donggaocun_aq,2018-04-01 21:00:00,272.0,,37.0,2.0,74.0,15.0
2943409,yongledian_aq,2018-04-01 21:00:00,230.0,,87.0,1.9,2.0,3.0
2943410,yufa_aq,2018-04-01 21:00:00,146.0,147.0,101.0,0.8,2.0,6.0
2943411,liulihe_aq,2018-04-01 21:00:00,110.0,295.0,96.0,0.8,2.0,
2943412,qianmen_aq,2018-04-01 21:00:00,244.0,258.0,106.0,1.7,2.0,7.0
2943413,yongdingmennei_aq,2018-04-01 21:00:00,248.0,,96.0,1.6,5.0,7.0
2943414,xizhimenbei_aq,2018-04-01 21:00:00,284.0,,110.0,1.6,2.0,7.0
2943415,nansanhuan_aq,2018-04-01 21:00:00,227.0,258.0,118.0,1.6,2.0,9.0
2943416,dongsihuan_aq,2018-04-01 21:00:00,286.0,331.0,109.0,1.5,2.0,9.0
2943438,dongsi_aq,2018-04-01 22:00:00,245.0,246.0,94.0,1.7,2.0,8.0
2943439,tiantan_aq,2018-04-01 22:00:00,241.0,,79.0,1.9,6.0,4.0
2943440,guanyuan_aq,2018-04-01 22:00:00,245.0,,103.0,1.7,2.0,5.0
2943441,wanshouxigong_aq,2018-04-01 22:00:00,239.0,285.0,75.0,1.9,3.0,7.0
2943442,aotizhongxin_aq,2018-04-01 22:00:00,246.0,,102.0,1.6,2.0,3.0
2943443,nongzhanguan_aq,2018-04-01 22:00:00,241.0,,93.0,1.8,2.0,5.0
2943444,wanliu_aq,2018-04-01 22:00:00,243.0,,100.0,1.6,2.0,6.0
2943445,beibuxinqu_aq,2018-04-01 22:00:00,166.0,,96.0,1.3,2.0,2.0
2943446,zhiwuyuan_aq,2018-04-01 22:00:00,,,,,,
2943447,fengtaihuayuan_aq,2018-04-01 22:00:00,264.0,264.0,104.0,1.7,2.0,6.0
2943448,yungang_aq,2018-04-01 22:00:00,246.0,288.0,104.0,1.6,2.0,3.0
2943449,gucheng_aq,2018-04-01 22:00:00,274.0,303.0,103.0,1.6,2.0,3.0
2943450,fangshan_aq,2018-04-01 22:00:00,190.0,312.0,144.0,1.3,2.0,4.0
2943451,daxing_aq,2018-04-01 22:00:00,202.0,285.0,106.0,1.8,2.0,3.0
2943452,yizhuang_aq,2018-04-01 22:00:00,223.0,,85.0,2.1,2.0,3.0
2943453,tongzhou_aq,2018-04-01 22:00:00,238.0,,68.0,2.4,6.0,12.0
2943454,shunyi_aq,2018-04-01 22:00:00,298.0,,67.0,2.3,26.0,13.0
2943455,pingchang_aq,2018-04-01 22:00:00,186.0,209.0,109.0,1.3,4.0,3.0
2943456,mentougou_aq,2018-04-01 22:00:00,142.0,,40.0,0.9,80.0,6.0
2943457,pinggu_aq,2018-04-01 22:00:00,298.0,,36.0,1.8,65.0,2.0
2943458,huairou_aq,2018-04-01 22:00:00,214.0,,35.0,1.5,57.0,3.0
2943459,miyun_aq,2018-04-01 22:00:00,245.0,,96.0,1.9,2.0,4.0
2943460,yanqin_aq,2018-04-01 22:00:00,173.0,206.0,75.0,1.3,33.0,4.0
2943461,dingling_aq,2018-04-01 22:00:00,208.0,,48.0,1.3,55.0,2.0
2943462,badaling_aq,2018-04-01 22:00:00,141.0,198.0,109.0,0.9,20.0,6.0
2943463,miyunshuiku_aq,2018-04-01 22:00:00,218.0,,36.0,1.4,85.0,3.0
2943464,donggaocun_aq,2018-04-01 22:00:00,268.0,,40.0,2.2,60.0,14.0
2943465,yongledian_aq,2018-04-01 22:00:00,206.0,,86.0,2.2,2.0,3.0
2943466,yufa_aq,2018-04-01 22:00:00,147.0,176.0,96.0,0.9,2.0,4.0
2943467,liulihe_aq,2018-04-01 22:00:00,131.0,362.0,106.0,0.9,2.0,
2943468,qianmen_aq,2018-04-01 22:00:00,252.0,,101.0,1.9,2.0,7.0
2943469,yongdingmennei_aq,2018-04-01 22:00:00,257.0,,89.0,1.9,4.0,7.0
2943470,xizhimenbei_aq,2018-04-01 22:00:00,281.0,,112.0,1.6,2.0,7.0
2943471,nansanhuan_aq,2018-04-01 22:00:00,282.0,286.0,102.0,1.6,2.0,7.0
2943472,dongsihuan_aq,2018-04-01 22:00:00,290.0,334.0,104.0,1.9,2.0,8.0
2943494,dongsi_aq,2018-04-01 23:00:00,251.0,,84.0,2.1,2.0,10.0
2943495,tiantan_aq,2018-04-01 23:00:00,240.0,,75.0,2.1,3.0,4.0
2943496,guanyuan_aq,2018-04-01 23:00:00,242.0,,99.0,1.7,2.0,5.0
2943497,wanshouxigong_aq,2018-04-01 23:00:00,243.0,267.0,76.0,2.3,2.0,7.0
2943498,aotizhongxin_aq,2018-04-01 23:00:00,250.0,,91.0,2.1,2.0,5.0
2943499,nongzhanguan_aq,2018-04-01 23:00:00,240.0,,86.0,2.2,2.0,6.0
2943500,wanliu_aq,2018-04-01 23:00:00,240.0,,91.0,1.9,2.0,6.0
2943501,beibuxinqu_aq,2018-04-01 23:00:00,177.0,,96.0,1.4,2.0,2.0
2943502,zhiwuyuan_aq,2018-04-01 23:00:00,,,,,,
2943503,fengtaihuayuan_aq,2018-04-01 23:00:00,262.0,,90.0,1.9,4.0,6.0
2943504,yungang_aq,2018-04-01 23:00:00,262.0,289.0,90.0,1.6,6.0,3.0
2943505,gucheng_aq,2018-04-01 23:00:00,269.0,282.0,97.0,1.7,3.0,3.0
2943506,fangshan_aq,2018-04-01 23:00:00,209.0,321.0,126.0,1.6,2.0,3.0
2943507,daxing_aq,2018-04-01 23:00:00,224.0,259.0,90.0,1.8,2.0,3.0
2943508,yizhuang_aq,2018-04-01 23:00:00,213.0,,82.0,2.5,2.0,3.0
2943509,tongzhou_aq,2018-04-01 23:00:00,223.0,,69.0,2.6,7.0,14.0
2943510,shunyi_aq,2018-04-01 23:00:00,264.0,,68.0,2.5,21.0,11.0
2943511,pingchang_aq,2018-04-01 23:00:00,199.0,205.0,70.0,1.3,28.0,3.0
2943512,mentougou_aq,2018-04-01 23:00:00,138.0,159.0,45.0,1.0,73.0,6.0
2943513,pinggu_aq,2018-04-01 23:00:00,294.0,,38.0,1.8,60.0,2.0
2943514,huairou_aq,2018-04-01 23:00:00,214.0,,36.0,1.4,57.0,3.0
2943515,miyun_aq,2018-04-01 23:00:00,254.0,,96.0,2.0,2.0,3.0
2943516,yanqin_aq,2018-04-01 23:00:00,180.0,214.0,71.0,1.4,34.0,5.0
2943517,dingling_aq,2018-04-01 23:00:00,220.0,,54.0,1.4,46.0,2.0
2943518,badaling_aq,2018-04-01 23:00:00,132.0,175.0,87.0,0.8,34.0,5.0
2943519,miyunshuiku_aq,2018-04-01 23:00:00,208.0,,33.0,1.3,77.0,3.0
2943520,donggaocun_aq,2018-04-01 23:00:00,276.0,,39.0,2.1,56.0,14.0
2943521,yongledian_aq,2018-04-01 23:00:00,201.0,,83.0,2.8,2.0,4.0
2943522,yufa_aq,2018-04-01 23:00:00,166.0,221.0,84.0,1.0,2.0,2.0
2943523,liulihe_aq,2018-04-01 23:00:00,156.0,407.0,94.0,1.1,9.0,
2943524,qianmen_aq,2018-04-01 23:00:00,263.0,,96.0,2.4,3.0,8.0
2943525,yongdingmennei_aq,2018-04-01 23:00:00,253.0,,88.0,2.5,3.0,7.0
2943526,xizhimenbei_aq,2018-04-01 23:00:00,274.0,,106.0,1.7,2.0,6.0
2943527,nansanhuan_aq,2018-04-01 23:00:00,291.0,292.0,96.0,2.1,2.0,9.0
2943528,dongsihuan_aq,2018-04-01 23:00:00,281.0,327.0,93.0,2.2,2.0,8.0
