,station_id,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,time,hour,day,month,dayofweek,PM10_3,PM10_3B,PM10_3C,businessHours,met_station,humidity,pressure,temperature,weather,wind_direction,wind_speed,latitude,longitude
11571,miyun_aq,8.0,32.0,12.0,0.2,112.0,2.0,2018-04-15 06:00:00,6,15,4,6,32.0,33.0,27.0,1,miyun_meo,14.0,1007.7,20.8,CLEAR_DAY,246.0,2.2,40.3775,116.86416670000001
11572,yanqin_aq,12.0,54.0,9.0,0.3,107.0,4.0,2018-04-15 06:00:00,6,15,4,6,37.0,6.0,,1,yanqin_meo,,,,,,,,
11573,dingling_aq,3.0,22.0,4.0,0.2,103.0,2.0,2018-04-15 06:00:00,6,15,4,6,21.0,17.0,15.0,1,beijing_grid_265,12.0,977.3541,22.0,CLEAR_DAY,253.06,8.87,40.3,116.2
11574,badaling_aq,12.0,34.0,11.0,0.2,105.0,2.0,2018-04-15 06:00:00,6,15,4,6,32.0,42.0,64.0,1,beijing_grid_224,13.0,946.323,18.0,CLEAR_DAY,277.43,12.94,40.4,116.0
11575,miyunshuiku_aq,17.0,17.0,3.0,0.2,100.0,2.0,2018-04-15 06:00:00,6,15,4,6,32.0,34.0,8.0,1,beijing_grid_414,17.0,982.643,20.0,CLEAR_DAY,187.86,8.92,40.5,116.9
11576,donggaocun_aq,8.0,27.0,12.0,0.2,107.0,2.0,2018-04-15 06:00:00,6,15,4,6,31.0,27.0,50.0,1,beijing_grid_452,19.0,1003.8968,20.0,CLEAR_DAY,267.75,8.09,40.1,117.1
11577,yongledian_aq,16.0,30.0,16.0,0.3,128.0,2.0,2018-04-15 06:00:00,6,15,4,6,25.0,38.0,51.0,1,beijing_grid_385,14.0,1016.586,21.0,CLEAR_DAY,279.33,7.51,39.7,116.8
11578,yufa_aq,12.0,46.0,8.0,0.2,106.0,2.0,2018-04-15 06:00:00,6,15,4,6,15.0,37.0,71.0,1,beijing_grid_278,14.0,1014.9216,21.0,CLEAR_DAY,232.44,12.06,39.5,116.3
11579,liulihe_aq,9.0,66.0,5.0,0.2,102.0,2.0,2018-04-15 06:00:00,6,15,4,6,43.0,38.0,28.0,1,beijing_grid_216,13.0,1007.3246,21.0,CLEAR_DAY,206.17,13.13,39.6,116.0
11580,qianmen_aq,24.0,54.0,28.0,0.3,105.0,2.0,2018-04-15 06:00:00,6,15,4,6,38.0,37.0,35.0,1,beijing_grid_303,11.0,1012.1585,21.0,CLEAR_DAY,204.9,7.16,39.9,116.4
11581,yongdingmennei_aq,19.0,42.0,26.0,0.3,122.0,8.0,2018-04-15 06:00:00,6,15,4,6,27.0,38.0,38.0,1,beijing_grid_303,11.0,1012.1585,21.0,CLEAR_DAY,204.9,7.16,39.9,116.4
11582,xizhimenbei_aq,24.0,44.0,35.0,0.3,98.0,3.0,2018-04-15 06:00:00,6,15,4,6,31.0,36.0,31.0,1,beijing_grid_304,10.0,1011.2394,22.0,CLEAR_DAY,197.09,5.93,40.0,116.4
11583,nansanhuan_aq,27.0,102.0,58.0,0.5,82.0,2.0,2018-04-15 06:00:00,6,15,4,6,82.0,76.0,62.0,1,beijing_grid_303,11.0,1012.1585,21.0,CLEAR_DAY,204.9,7.16,39.9,116.4
11584,dongsihuan_aq,30.0,43.0,27.0,0.4,97.0,2.0,2018-04-15 06:00:00,6,15,4,6,,49.0,64.0,1,chaoyang_meo,14.0,1012.4,21.0,CLEAR_DAY,215.0,3.7,39.9525,116.50083329999998
11585,dongsi_aq,17.0,42.0,10.0,0.1,123.0,2.0,2018-04-15 07:00:00,7,15,4,6,44.0,39.0,24.0,1,beijing_grid_303,11.0,1011.515,22.0,CLEAR_DAY,199.18,9.19,39.9,116.4
11586,tiantan_aq,15.0,41.0,11.0,0.3,119.0,4.0,2018-04-15 07:00:00,7,15,4,6,46.0,32.0,49.0,1,beijing_grid_303,11.0,1011.515,22.0,CLEAR_DAY,199.18,9.19,39.9,116.4
11587,guanyuan_aq,25.0,39.0,12.0,0.2,121.0,2.0,2018-04-15 07:00:00,7,15,4,6,38.0,28.0,34.0,1,beijing_grid_282,10.0,1009.2606,22.0,CLEAR_DAY,195.07,8.68,39.9,116.3
11588,wanshouxigong_aq,15.0,54.0,10.0,0.3,113.0,2.0,2018-04-15 07:00:00,7,15,4,6,52.0,35.0,42.0,1,beijing_grid_303,11.0,1011.515,22.0,CLEAR_DAY,199.18,9.19,39.9,116.4
11589,aotizhongxin_aq,18.0,41.0,15.0,0.4,119.0,2.0,2018-04-15 07:00:00,7,15,4,6,42.0,34.0,27.0,1,beijing_grid_304,10.0,1009.9289,22.0,CLEAR_DAY,194.58,7.98,40.0,116.4
11590,nongzhanguan_aq,22.0,51.0,13.0,0.2,124.0,6.0,2018-04-15 07:00:00,7,15,4,6,35.0,32.0,32.0,1,chaoyang_meo,14.0,1011.5,21.1,CLEAR_DAY,211.0,4.7,39.9525,116.50083329999998
11591,wanliu_aq,44.0,47.0,13.0,0.2,118.0,2.0,2018-04-15 07:00:00,7,15,4,6,40.0,28.0,28.0,1,hadian_meo,13.0,1009.8,22.6,CLEAR_DAY,193.0,2.0,39.98694444,116.29055559999999
11592,beibuxinqu_aq,14.0,82.0,13.0,0.1,112.0,2.0,2018-04-15 07:00:00,7,15,4,6,72.0,36.0,43.0,1,beijing_grid_263,10.0,999.9253,23.0,CLEAR_DAY,221.23,6.94,40.1,116.2
11593,zhiwuyuan_aq,,,,,,,2018-04-15 07:00:00,7,15,4,6,,,,1,beijing_grid_262,9.0,1002.6065,22.0,CLEAR_DAY,196.38,5.97,40.0,116.2
11594,fengtaihuayuan_aq,18.0,45.0,12.0,0.2,111.0,2.0,2018-04-15 07:00:00,7,15,4,6,47.0,39.0,,1,fengtai_meo,12.0,1009.1,22.3,CLEAR_DAY,218.0,3.2,39.87027778,116.2452778
11595,yungang_aq,15.0,41.0,6.0,0.2,125.0,2.0,2018-04-15 07:00:00,7,15,4,6,42.0,51.0,42.0,1,beijing_grid_239,12.0,998.0165,21.0,CLEAR_DAY,190.71,10.64,39.8,116.1
11596,gucheng_aq,15.0,39.0,9.0,0.2,121.0,2.0,2018-04-15 07:00:00,7,15,4,6,,39.0,34.0,1,beijing_grid_261,10.0,1004.5658,22.0,CLEAR_DAY,192.27,8.03,39.9,116.2
11597,fangshan_aq,10.0,60.0,12.0,0.1,125.0,2.0,2018-04-15 07:00:00,7,15,4,6,46.0,54.0,63.0,1,,,,,,,,,
11598,daxing_aq,67.0,,20.0,0.5,101.0,2.0,2018-04-15 07:00:00,7,15,4,6,53.0,38.0,36.0,1,beijing_grid_301,13.0,1013.1171,22.0,CLEAR_DAY,211.0,12.27,39.7,116.4
11599,yizhuang_aq,11.0,49.0,16.0,0.2,116.0,2.0,2018-04-15 07:00:00,7,15,4,6,40.0,26.0,43.0,1,beijing_grid_323,12.0,1013.2942,21.0,CLEAR_DAY,209.02,11.56,39.8,116.5
11600,tongzhou_aq,18.0,56.0,13.0,0.3,116.0,2.0,2018-04-15 07:00:00,7,15,4,6,31.0,24.0,43.0,1,beijing_grid_366,13.0,1014.5472,21.0,CLEAR_DAY,210.21,8.38,39.9,116.7
11601,shunyi_aq,18.0,35.0,18.0,0.5,105.0,3.0,2018-04-15 07:00:00,7,15,4,6,,40.0,36.0,1,shunyi_meo,12.0,1011.8,21.9,CLEAR_DAY,213.0,4.3,40.12666667,116.61527779999999
11602,pingchang_aq,32.0,39.0,12.0,0.3,114.0,8.0,2018-04-15 07:00:00,7,15,4,6,,26.0,19.0,1,pingchang_meo,11.0,1005.7,22.3,CLEAR_DAY,189.0,4.1,40.22333333,116.21166670000001
11603,mentougou_aq,10.0,56.0,23.0,0.2,111.0,2.0,2018-04-15 07:00:00,7,15,4,6,38.0,39.0,42.0,1,beijing_grid_240,11.0,989.2364,21.0,CLEAR_DAY,190.6,7.16,39.9,116.1
11604,pinggu_aq,7.0,31.0,6.0,0.3,108.0,2.0,2018-04-15 07:00:00,7,15,4,6,20.0,28.0,36.0,1,pinggu_meo,14.0,1012.0,20.9,CLEAR_DAY,238.0,3.5,40.16944444,117.1177778
11605,huairou_aq,13.0,40.0,21.0,0.4,97.0,2.0,2018-04-15 07:00:00,7,15,4,6,45.0,50.0,41.0,1,huairou_meo,13.0,1006.0,22.1,CLEAR_DAY,173.0,3.6,40.35777778,116.62694440000001
11606,miyun_aq,9.0,34.0,17.0,0.2,110.0,2.0,2018-04-15 07:00:00,7,15,4,6,32.0,32.0,33.0,1,miyun_meo,14.0,1006.9,21.5,CLEAR_DAY,226.0,1.8,40.3775,116.86416670000001
11607,yanqin_aq,15.0,52.0,8.0,0.2,110.0,3.0,2018-04-15 07:00:00,7,15,4,6,54.0,37.0,6.0,1,yanqin_meo,,,,,,,,
11608,dingling_aq,9.0,35.0,8.0,0.2,104.0,2.0,2018-04-15 07:00:00,7,15,4,6,22.0,21.0,17.0,1,beijing_grid_265,11.0,976.6323,23.0,CLEAR_DAY,252.5,9.74,40.3,116.2
11609,badaling_aq,11.0,38.0,11.0,0.2,108.0,2.0,2018-04-15 07:00:00,7,15,4,6,34.0,32.0,42.0,1,beijing_grid_224,13.0,945.7413,19.0,CLEAR_DAY,276.06,14.34,40.4,116.0
11610,miyunshuiku_aq,3.0,12.0,4.0,0.2,105.0,2.0,2018-04-15 07:00:00,7,15,4,6,17.0,32.0,34.0,1,beijing_grid_414,16.0,981.944,21.0,CLEAR_DAY,179.8,12.4,40.5,116.9
11611,donggaocun_aq,10.0,24.0,13.0,0.2,109.0,2.0,2018-04-15 07:00:00,7,15,4,6,27.0,31.0,27.0,1,beijing_grid_452,19.0,1003.2055,21.0,CLEAR_DAY,241.14,7.39,40.1,117.1
11612,yongledian_aq,19.0,38.0,15.0,0.3,136.0,2.0,2018-04-15 07:00:00,7,15,4,6,30.0,25.0,38.0,1,beijing_grid_385,13.0,1015.7001,21.0,CLEAR_DAY,244.38,7.84,39.7,116.8
11613,yufa_aq,8.0,69.0,8.0,0.2,109.0,2.0,2018-04-15 07:00:00,7,15,4,6,46.0,15.0,37.0,1,beijing_grid_278,14.0,1014.2155,21.0,CLEAR_DAY,224.36,14.58,39.5,116.3
11614,liulihe_aq,10.0,68.0,4.0,0.2,106.0,2.0,2018-04-15 07:00:00,7,15,4,6,66.0,43.0,38.0,1,beijing_grid_216,14.0,1006.5833,21.0,CLEAR_DAY,202.87,15.03,39.6,116.0
11615,qianmen_aq,16.0,45.0,26.0,0.3,106.0,2.0,2018-04-15 07:00:00,7,15,4,6,54.0,38.0,37.0,1,beijing_grid_303,11.0,1011.515,22.0,CLEAR_DAY,199.18,9.19,39.9,116.4
11616,yongdingmennei_aq,10.0,43.0,23.0,0.3,121.0,7.0,2018-04-15 07:00:00,7,15,4,6,42.0,27.0,38.0,1,beijing_grid_303,11.0,1011.515,22.0,CLEAR_DAY,199.18,9.19,39.9,116.4
11617,xizhimenbei_aq,19.0,42.0,33.0,0.3,98.0,3.0,2018-04-15 07:00:00,7,15,4,6,44.0,31.0,36.0,1,beijing_grid_304,10.0,1009.9289,22.0,CLEAR_DAY,194.58,7.98,40.0,116.4
11618,nansanhuan_aq,14.0,82.0,50.0,0.4,86.0,2.0,2018-04-15 07:00:00,7,15,4,6,102.0,82.0,76.0,1,beijing_grid_303,11.0,1011.515,22.0,CLEAR_DAY,199.18,9.19,39.9,116.4
11619,dongsihuan_aq,35.0,63.0,38.0,0.4,99.0,2.0,2018-04-15 07:00:00,7,15,4,6,43.0,,49.0,1,chaoyang_meo,14.0,1011.5,21.1,CLEAR_DAY,211.0,4.7,39.9525,116.50083329999998
11620,dongsi_aq,11.0,50.0,10.0,0.1,120.0,2.0,2018-04-15 08:00:00,8,15,4,6,42.0,44.0,39.0,0,beijing_grid_303,11.0,1010.9542,22.0,CLEAR_DAY,195.5,10.8,39.9,116.4
11621,tiantan_aq,17.0,63.0,11.0,0.3,115.0,3.0,2018-04-15 08:00:00,8,15,4,6,41.0,46.0,32.0,0,beijing_grid_303,11.0,1010.9542,22.0,CLEAR_DAY,195.5,10.8,39.9,116.4
11622,guanyuan_aq,19.0,47.0,12.0,0.2,120.0,2.0,2018-04-15 08:00:00,8,15,4,6,39.0,38.0,28.0,0,beijing_grid_282,11.0,1008.4151,23.0,CLEAR_DAY,194.66,10.33,39.9,116.3
11623,wanshouxigong_aq,11.0,66.0,12.0,0.3,111.0,2.0,2018-04-15 08:00:00,8,15,4,6,54.0,52.0,35.0,0,beijing_grid_303,11.0,1010.9542,22.0,CLEAR_DAY,195.5,10.8,39.9,116.4
11624,aotizhongxin_aq,16.0,50.0,14.0,0.3,118.0,2.0,2018-04-15 08:00:00,8,15,4,6,41.0,42.0,34.0,0,beijing_grid_304,10.0,1009.4444,21.0,CLEAR_DAY,191.06,9.2,40.0,116.4
11625,nongzhanguan_aq,21.0,48.0,12.0,0.2,121.0,6.0,2018-04-15 08:00:00,8,15,4,6,51.0,35.0,32.0,0,chaoyang_meo,13.0,1010.9,21.3,CLEAR_DAY,213.0,4.7,39.9525,116.50083329999998
11626,wanliu_aq,30.0,60.0,16.0,0.1,115.0,2.0,2018-04-15 08:00:00,8,15,4,6,47.0,40.0,28.0,0,hadian_meo,13.0,1009.1,22.4,CLEAR_DAY,187.0,2.6,39.98694444,116.29055559999999
11627,beibuxinqu_aq,21.0,151.0,12.0,0.1,113.0,2.0,2018-04-15 08:00:00,8,15,4,6,82.0,72.0,36.0,0,beijing_grid_263,10.0,993.1528,23.0,CLEAR_DAY,221.62,6.63,40.1,116.2
11628,zhiwuyuan_aq,,,,,,,2018-04-15 08:00:00,8,15,4,6,,,,0,beijing_grid_262,10.0,1001.8855,23.0,CLEAR_DAY,196.59,6.99,40.0,116.2
11629,fengtaihuayuan_aq,21.0,61.0,13.0,0.2,113.0,2.0,2018-04-15 08:00:00,8,15,4,6,45.0,47.0,39.0,0,fengtai_meo,13.0,1008.5,22.1,CLEAR_DAY,249.0,3.9,39.87027778,116.2452778
11630,yungang_aq,20.0,56.0,6.0,0.2,128.0,2.0,2018-04-15 08:00:00,8,15,4,6,41.0,42.0,51.0,0,beijing_grid_239,12.0,999.7074,21.0,CLEAR_DAY,192.38,12.54,39.8,116.1
11631,gucheng_aq,55.0,,10.0,0.2,123.0,2.0,2018-04-15 08:00:00,8,15,4,6,39.0,,39.0,0,beijing_grid_261,11.0,1001.2139,22.0,CLEAR_DAY,193.05,9.55,39.9,116.2
11632,fangshan_aq,15.0,64.0,14.0,0.1,124.0,2.0,2018-04-15 08:00:00,8,15,4,6,60.0,46.0,54.0,0,,,,,,,,,
11633,daxing_aq,35.0,62.0,19.0,0.5,107.0,2.0,2018-04-15 08:00:00,8,15,4,6,,53.0,38.0,0,beijing_grid_301,13.0,1012.4287,21.0,CLEAR_DAY,207.3,15.02,39.7,116.4
11634,yizhuang_aq,9.0,55.0,16.0,0.2,118.0,2.0,2018-04-15 08:00:00,8,15,4,6,49.0,40.0,26.0,0,beijing_grid_323,13.0,1012.5702,21.0,CLEAR_DAY,204.78,14.39,39.8,116.5
11635,tongzhou_aq,34.0,55.0,12.0,0.3,120.0,2.0,2018-04-15 08:00:00,8,15,4,6,56.0,31.0,24.0,0,beijing_grid_366,14.0,1013.9281,21.0,CLEAR_DAY,197.96,11.12,39.9,116.7
11636,shunyi_aq,19.0,62.0,16.0,0.5,124.0,3.0,2018-04-15 08:00:00,8,15,4,6,35.0,,40.0,0,shunyi_meo,12.0,1011.2,22.2,CLEAR_DAY,203.0,3.7,40.12666667,116.61527779999999
11637,pingchang_aq,8.0,43.0,9.0,0.2,118.0,8.0,2018-04-15 08:00:00,8,15,4,6,39.0,,26.0,0,pingchang_meo,11.0,1005.0,22.6,CLEAR_DAY,187.0,3.8,40.22333333,116.21166670000001
11638,mentougou_aq,17.0,75.0,26.0,0.2,110.0,2.0,2018-04-15 08:00:00,8,15,4,6,56.0,38.0,39.0,0,beijing_grid_240,11.0,986.0558,21.0,CLEAR_DAY,191.55,7.21,39.9,116.1
11639,pinggu_aq,18.0,26.0,13.0,0.3,103.0,3.0,2018-04-15 08:00:00,8,15,4,6,31.0,20.0,28.0,0,pinggu_meo,13.0,1011.3,21.2,CLEAR_DAY,210.0,1.9,40.16944444,117.1177778
11640,huairou_aq,16.0,46.0,18.0,0.4,117.0,2.0,2018-04-15 08:00:00,8,15,4,6,40.0,45.0,50.0,0,huairou_meo,13.0,1005.4,21.8,CLEAR_DAY,164.0,4.0,40.35777778,116.62694440000001
11641,miyun_aq,12.0,38.0,25.0,0.3,105.0,2.0,2018-04-15 08:00:00,8,15,4,6,34.0,32.0,32.0,0,miyun_meo,13.0,1006.1,21.4,CLEAR_DAY,204.0,1.2,40.3775,116.86416670000001
11642,yanqin_aq,12.0,48.0,10.0,0.2,109.0,3.0,2018-04-15 08:00:00,8,15,4,6,52.0,54.0,37.0,0,yanqin_meo,,,,,,,,
11643,dingling_aq,20.0,41.0,7.0,0.2,115.0,2.0,2018-04-15 08:00:00,8,15,4,6,35.0,22.0,21.0,0,beijing_grid_265,11.0,983.2027,23.0,CLEAR_DAY,244.44,9.92,40.3,116.2
11644,badaling_aq,13.0,41.0,12.0,0.2,110.0,2.0,2018-04-15 08:00:00,8,15,4,6,38.0,34.0,32.0,0,beijing_grid_224,13.0,945.2338,19.0,CLEAR_DAY,276.34,15.09,40.4,116.0
11645,miyunshuiku_aq,12.0,21.0,10.0,0.3,103.0,2.0,2018-04-15 08:00:00,8,15,4,6,12.0,17.0,32.0,0,beijing_grid_414,16.0,981.3615,21.0,CLEAR_DAY,173.62,14.18,40.5,116.9
11646,donggaocun_aq,5.0,35.0,19.0,0.3,104.0,3.0,2018-04-15 08:00:00,8,15,4,6,24.0,27.0,31.0,0,beijing_grid_452,19.0,1002.5434,21.0,CLEAR_DAY,214.07,7.92,40.1,117.1
11647,yongledian_aq,26.0,49.0,15.0,0.3,143.0,2.0,2018-04-15 08:00:00,8,15,4,6,38.0,30.0,25.0,0,beijing_grid_385,14.0,1015.0041,22.0,CLEAR_DAY,222.32,10.31,39.7,116.8
11648,yufa_aq,14.0,68.0,9.0,0.2,108.0,2.0,2018-04-15 08:00:00,8,15,4,6,69.0,46.0,15.0,0,beijing_grid_278,14.0,1013.255,21.0,CLEAR_DAY,216.33,16.16,39.5,116.3
11649,liulihe_aq,19.0,67.0,6.0,0.2,108.0,2.0,2018-04-15 08:00:00,8,15,4,6,68.0,66.0,43.0,0,beijing_grid_216,14.0,1005.9472,21.0,CLEAR_DAY,200.35,16.8,39.6,116.0
11650,qianmen_aq,20.0,69.0,22.0,0.3,109.0,2.0,2018-04-15 08:00:00,8,15,4,6,45.0,54.0,38.0,0,beijing_grid_303,11.0,1010.9542,22.0,CLEAR_DAY,195.5,10.8,39.9,116.4
11651,yongdingmennei_aq,36.0,51.0,22.0,0.3,122.0,9.0,2018-04-15 08:00:00,8,15,4,6,43.0,42.0,27.0,0,beijing_grid_303,11.0,1010.9542,22.0,CLEAR_DAY,195.5,10.8,39.9,116.4
11652,xizhimenbei_aq,16.0,52.0,37.0,0.3,96.0,3.0,2018-04-15 08:00:00,8,15,4,6,42.0,44.0,31.0,0,beijing_grid_304,10.0,1009.4444,21.0,CLEAR_DAY,191.06,9.2,40.0,116.4
11653,nansanhuan_aq,16.0,64.0,57.0,0.4,88.0,2.0,2018-04-15 08:00:00,8,15,4,6,82.0,102.0,82.0,0,beijing_grid_303,11.0,1010.9542,22.0,CLEAR_DAY,195.5,10.8,39.9,116.4
11654,dongsihuan_aq,24.0,77.0,24.0,0.4,108.0,2.0,2018-04-15 08:00:00,8,15,4,6,63.0,43.0,,0,chaoyang_meo,13.0,1010.9,21.3,CLEAR_DAY,213.0,4.7,39.9525,116.50083329999998
11655,dongsi_aq,19.0,87.0,12.0,0.1,119.0,2.0,2018-04-15 09:00:00,9,15,4,6,50.0,42.0,44.0,0,beijing_grid_303,12.0,1010.0955,21.0,CLEAR_DAY,197.84,13.26,39.9,116.4
11656,tiantan_aq,14.0,70.0,13.0,0.7,112.0,3.0,2018-04-15 09:00:00,9,15,4,6,63.0,41.0,46.0,0,beijing_grid_303,12.0,1010.0955,21.0,CLEAR_DAY,197.84,13.26,39.9,116.4
11657,guanyuan_aq,19.0,60.0,13.0,0.2,121.0,2.0,2018-04-15 09:00:00,9,15,4,6,47.0,39.0,38.0,0,beijing_grid_282,12.0,1008.7708,22.0,CLEAR_DAY,196.56,12.45,39.9,116.3
11658,wanshouxigong_aq,18.0,80.0,13.0,0.3,111.0,2.0,2018-04-15 09:00:00,9,15,4,6,66.0,54.0,52.0,0,beijing_grid_303,12.0,1010.0955,21.0,CLEAR_DAY,197.84,13.26,39.9,116.4
11659,aotizhongxin_aq,18.0,70.0,18.0,0.3,116.0,2.0,2018-04-15 09:00:00,9,15,4,6,50.0,41.0,42.0,0,beijing_grid_304,11.0,1009.0702,21.0,CLEAR_DAY,191.77,10.95,40.0,116.4
11660,nongzhanguan_aq,17.0,73.0,13.0,0.2,121.0,6.0,2018-04-15 09:00:00,9,15,4,6,48.0,51.0,35.0,0,chaoyang_meo,14.0,1010.7,20.7,Hail,214.0,3.6,39.9525,116.50083329999998
11661,wanliu_aq,29.0,78.0,18.0,0.1,115.0,2.0,2018-04-15 09:00:00,9,15,4,6,60.0,47.0,40.0,0,hadian_meo,13.0,1008.9,21.2,CLEAR_DAY,215.0,4.4,39.98694444,116.29055559999999
11662,beibuxinqu_aq,24.0,163.0,16.0,0.1,111.0,2.0,2018-04-15 09:00:00,9,15,4,6,151.0,82.0,72.0,0,beijing_grid_263,11.0,993.1877,22.0,CLEAR_DAY,215.49,7.41,40.1,116.2
11663,zhiwuyuan_aq,,,,,,,2018-04-15 09:00:00,9,15,4,6,,,,0,beijing_grid_262,10.0,1001.4186,21.0,CLEAR_DAY,196.22,8.49,40.0,116.2
11664,fengtaihuayuan_aq,22.0,78.0,16.0,0.2,110.0,2.0,2018-04-15 09:00:00,9,15,4,6,61.0,45.0,47.0,0,fengtai_meo,14.0,1008.4,21.3,CLEAR_DAY,216.0,3.8,39.87027778,116.2452778
11665,yungang_aq,15.0,62.0,7.0,0.2,129.0,2.0,2018-04-15 09:00:00,9,15,4,6,56.0,41.0,42.0,0,beijing_grid_239,13.0,997.003,21.0,CLEAR_DAY,193.58,13.61,39.8,116.1
11666,gucheng_aq,45.0,59.0,11.0,0.2,124.0,2.0,2018-04-15 09:00:00,9,15,4,6,,39.0,,0,beijing_grid_261,12.0,1000.7679,21.0,CLEAR_DAY,194.61,10.89,39.9,116.2
11667,fangshan_aq,20.0,82.0,16.0,0.2,124.0,2.0,2018-04-15 09:00:00,9,15,4,6,64.0,60.0,46.0,0,,,,,,,,,
11668,daxing_aq,22.0,70.0,23.0,0.5,102.0,2.0,2018-04-15 09:00:00,9,15,4,6,62.0,,53.0,0,beijing_grid_301,14.0,1011.9764,21.0,CLEAR_DAY,206.56,16.84,39.7,116.4
11669,yizhuang_aq,19.0,65.0,19.0,0.2,117.0,2.0,2018-04-15 09:00:00,9,15,4,6,55.0,49.0,40.0,0,beijing_grid_323,14.0,1012.0846,21.0,CLEAR_DAY,204.29,16.42,39.8,116.5
11670,tongzhou_aq,49.0,71.0,12.0,0.3,120.0,2.0,2018-04-15 09:00:00,9,15,4,6,55.0,56.0,31.0,0,beijing_grid_366,15.0,1013.3857,21.0,CLEAR_DAY,194.27,13.39,39.9,116.7
11671,shunyi_aq,15.0,64.0,15.0,0.5,119.0,3.0,2018-04-15 09:00:00,9,15,4,6,62.0,35.0,,0,shunyi_meo,13.0,1011.0,21.5,CLEAR_DAY,190.0,5.8,40.12666667,116.61527779999999
11672,pingchang_aq,25.0,62.0,10.0,0.2,116.0,8.0,2018-04-15 09:00:00,9,15,4,6,43.0,39.0,,0,pingchang_meo,12.0,1004.9,21.7,CLEAR_DAY,186.0,5.1,40.22333333,116.21166670000001
11673,mentougou_aq,19.0,80.0,26.0,0.3,113.0,2.0,2018-04-15 09:00:00,9,15,4,6,75.0,56.0,38.0,0,beijing_grid_240,12.0,988.4302,21.0,CLEAR_DAY,193.19,8.82,39.9,116.1
11674,pinggu_aq,16.0,41.0,17.0,0.3,107.0,3.0,2018-04-15 09:00:00,9,15,4,6,26.0,31.0,20.0,0,pinggu_meo,12.0,1010.8,21.3,CLEAR_DAY,268.0,1.6,40.16944444,117.1177778
11675,huairou_aq,18.0,53.0,14.0,0.3,122.0,2.0,2018-04-15 09:00:00,9,15,4,6,46.0,40.0,45.0,0,huairou_meo,14.0,1005.2,21.6,CLEAR_DAY,193.0,3.0,40.35777778,116.62694440000001
11676,miyun_aq,21.0,45.0,32.0,0.3,110.0,2.0,2018-04-15 09:00:00,9,15,4,6,38.0,34.0,32.0,0,miyun_meo,13.0,1005.8,21.3,CLEAR_DAY,197.0,2.9,40.3775,116.86416670000001
11677,yanqin_aq,11.0,46.0,11.0,0.3,108.0,2.0,2018-04-15 09:00:00,9,15,4,6,48.0,52.0,54.0,0,yanqin_meo,,,,,,,,
11678,dingling_aq,12.0,54.0,8.0,0.2,115.0,2.0,2018-04-15 09:00:00,9,15,4,6,41.0,35.0,22.0,0,beijing_grid_265,11.0,975.6014,22.0,CLEAR_DAY,248.88,9.12,40.3,116.2
11679,badaling_aq,13.0,40.0,13.0,0.2,109.0,2.0,2018-04-15 09:00:00,9,15,4,6,41.0,38.0,34.0,0,beijing_grid_224,13.0,944.8686,19.0,CLEAR_DAY,275.1,14.0,40.4,116.0
11680,miyunshuiku_aq,13.0,37.0,15.0,0.3,102.0,2.0,2018-04-15 09:00:00,9,15,4,6,21.0,12.0,17.0,0,beijing_grid_414,18.0,980.9998,22.0,CLEAR_DAY,167.3,13.98,40.5,116.9
11681,donggaocun_aq,13.0,40.0,23.0,0.3,107.0,3.0,2018-04-15 09:00:00,9,15,4,6,35.0,24.0,27.0,0,beijing_grid_452,20.0,1002.0346,21.0,CLEAR_DAY,195.99,8.78,40.1,117.1
11682,yongledian_aq,30.0,63.0,14.0,0.3,149.0,2.0,2018-04-15 09:00:00,9,15,4,6,49.0,38.0,30.0,0,beijing_grid_385,15.0,1014.4935,21.0,CLEAR_DAY,212.27,12.69,39.7,116.8
11683,yufa_aq,21.0,82.0,10.0,0.3,110.0,4.0,2018-04-15 09:00:00,9,15,4,6,68.0,69.0,46.0,0,beijing_grid_278,16.0,1013.1246,21.0,CLEAR_DAY,215.66,17.73,39.5,116.3
11684,liulihe_aq,20.0,54.0,8.0,0.2,107.0,2.0,2018-04-15 09:00:00,9,15,4,6,67.0,68.0,66.0,0,beijing_grid_216,16.0,1005.5534,21.0,CLEAR_DAY,199.74,17.29,39.6,116.0
11685,qianmen_aq,31.0,89.0,25.0,0.3,108.0,2.0,2018-04-15 09:00:00,9,15,4,6,69.0,45.0,54.0,0,beijing_grid_303,12.0,1010.0955,21.0,CLEAR_DAY,197.84,13.26,39.9,116.4
11686,yongdingmennei_aq,29.0,65.0,25.0,0.3,121.0,8.0,2018-04-15 09:00:00,9,15,4,6,51.0,43.0,42.0,0,beijing_grid_303,12.0,1010.0955,21.0,CLEAR_DAY,197.84,13.26,39.9,116.4
11687,xizhimenbei_aq,19.0,72.0,35.0,0.3,98.0,3.0,2018-04-15 09:00:00,9,15,4,6,52.0,42.0,44.0,0,beijing_grid_304,11.0,1009.0702,21.0,CLEAR_DAY,191.77,10.95,40.0,116.4
11688,nansanhuan_aq,18.0,81.0,48.0,0.4,90.0,2.0,2018-04-15 09:00:00,9,15,4,6,64.0,82.0,102.0,0,beijing_grid_303,12.0,1010.0955,21.0,CLEAR_DAY,197.84,13.26,39.9,116.4
