id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction 
2839249,zhaitang_meo,2018-04-23 09:00:00,Sunny/clear,17.3,965.8,49.0,4.6,68.0
2839250,mentougou_meo,2018-04-23 09:00:00,Sunny/clear,19.0,1008.1,43.0,1.7,116.0
2839251,beijing_meo,2018-04-23 09:00:00,Sunny/clear,19.1,1014.3,42.0,1.9,76.0
2839252,shijingshan_meo,2018-04-23 09:00:00,Sunny/clear,19.6,1010.5,40.0,0.9,42.0
2839253,fengtai_meo,2018-04-23 09:00:00,Sunny/clear,20.0,1011.6,39.0,1.4,105.0
2839254,daxing_meo,2018-04-23 09:00:00,Sunny/clear,18.5,1013.7,46.0,2.0,159.0
2839255,fangshan_meo,2018-04-23 09:00:00,Sunny/clear,19.2,1012.4,37.0,2.4,201.0
2839256,xiayunling_meo,2018-04-23 09:00:00,Sunny/clear,16.6,969.9,58.0,1.3,344.0
2842286,shunyi_meo,2018-04-23 11:00:00,Sunny/clear,17.9,1015.7,40.0,1.7,49.0
2842287,hadian_meo,2018-04-23 11:00:00,Sunny/clear,18.0,1013.4,42.0,0.9,20.0
2842288,yanqing_meo,2018-04-23 11:00:00,Sunny/clear,15.2,961.8,56.0,2.6,165.0
2842289,miyun_meo,2018-04-23 11:00:00,Sunny/clear,16.6,1010.7,43.0,1.1,71.0
2842290,huairou_meo,2018-04-23 11:00:00,Sunny/clear,17.1,1010.2,41.0,2.0,26.0
2842291,shangdianzi_meo,2018-04-23 11:00:00,Sunny/clear,14.8,984.8,45.0,2.3,49.0
2842292,pinggu_meo,2018-04-23 11:00:00,Sunny/clear,16.7,1015.3,48.0,0.8,338.0
2842293,tongzhou_meo,2018-04-23 11:00:00,Sunny/clear,15.2,1016.7,69.0,0.9,126.0
2842294,chaoyang_meo,2018-04-23 11:00:00,Sunny/clear,17.8,1015.0,44.0,1.2,75.0
2842295,pingchang_meo,2018-04-23 11:00:00,Sunny/clear,18.1,1010.1,38.0,2.5,93.0
2842296,zhaitang_meo,2018-04-23 11:00:00,Sunny/clear,15.3,967.1,57.0,3.6,64.0
2842297,mentougou_meo,2018-04-23 11:00:00,Sunny/clear,17.5,1009.1,48.0,0.6,243.0
2842298,beijing_meo,2018-04-23 11:00:00,Sunny/clear,16.7,1015.3,53.0,1.2,171.0
2842299,shijingshan_meo,2018-04-23 11:00:00,Sunny/clear,18.0,1011.5,41.0,1.2,14.0
2842300,fengtai_meo,2018-04-23 11:00:00,Sunny/clear,17.4,1012.6,55.0,0.8,184.0
2842301,daxing_meo,2018-04-23 11:00:00,Sunny/clear,15.8,1014.6,60.0,1.3,163.0
2842302,fangshan_meo,2018-04-23 11:00:00,Sunny/clear,16.0,1013.4,50.0,2.0,202.0
2842303,xiayunling_meo,2018-04-23 11:00:00,Sunny/clear,13.4,971.2,70.0,1.2,157.0
2843819,shunyi_meo,2018-04-23 12:00:00,Sunny/clear,15.3,1016.6,55.0,0.9,48.0
2843820,hadian_meo,2018-04-23 12:00:00,Sunny/clear,16.1,1014.5,55.0,0.4,5.0
2843821,yanqing_meo,2018-04-23 12:00:00,Sunny/clear,14.0,963.0,59.0,1.6,101.0
2843822,miyun_meo,2018-04-23 12:00:00,Sunny/clear,12.7,1011.5,58.0,0.1,999017.0
2843823,huairou_meo,2018-04-23 12:00:00,Sunny/clear,15.7,1011.1,46.0,2.4,26.0
2843824,shangdianzi_meo,2018-04-23 12:00:00,Sunny/clear,14.2,985.4,46.0,2.2,10.0
2843825,pinggu_meo,2018-04-23 12:00:00,Sunny/clear,14.3,1016.3,63.0,0.1,999017.0
2843826,tongzhou_meo,2018-04-23 12:00:00,Sunny/clear,12.3,1017.8,84.0,1.2,93.0
2843827,chaoyang_meo,2018-04-23 12:00:00,Sunny/clear,16.3,1015.9,51.0,0.6,54.0
2843828,pingchang_meo,2018-04-23 12:00:00,Sunny/clear,17.7,1011.2,40.0,1.3,148.0
2843829,zhaitang_meo,2018-04-23 12:00:00,Sunny/clear,14.0,968.4,59.0,0.8,332.0
2843830,mentougou_meo,2018-04-23 12:00:00,Sunny/clear,16.0,1010.1,58.0,1.7,220.0
2843831,beijing_meo,2018-04-23 12:00:00,Sunny/clear,15.7,1016.3,59.0,1.7,243.0
2843832,shijingshan_meo,2018-04-23 12:00:00,Sunny/clear,17.1,1012.5,42.0,1.7,345.0
2843833,fengtai_meo,2018-04-23 12:00:00,Sunny/clear,16.4,1013.7,58.0,0.8,193.0
2843834,daxing_meo,2018-04-23 12:00:00,Sunny/clear,14.8,1015.7,67.0,0.8,209.0
2843835,fangshan_meo,2018-04-23 12:00:00,Sunny/clear,14.6,1014.5,53.0,1.6,182.0
2843836,xiayunling_meo,2018-04-23 12:00:00,Sunny/clear,11.9,972.4,79.0,0.9,189.0
2845352,shunyi_meo,2018-04-23 13:00:00,Sunny/clear,14.0,1017.8,66.0,0.1,999017.0
2845353,hadian_meo,2018-04-23 13:00:00,Sunny/clear,15.5,1015.7,61.0,0.7,204.0
2845354,yanqing_meo,2018-04-23 13:00:00,Sunny/clear,13.7,964.5,62.0,1.1,99.0
2845355,miyun_meo,2018-04-23 13:00:00,Sunny/clear,11.2,1012.6,70.0,0.6,125.0
2845356,huairou_meo,2018-04-23 13:00:00,Sunny/clear,15.4,1012.1,50.0,2.7,323.0
2845357,shangdianzi_meo,2018-04-23 13:00:00,Sunny/clear,11.2,986.3,60.0,0.9,85.0
2845358,pinggu_meo,2018-04-23 13:00:00,Sunny/clear,12.4,1017.2,80.0,0.3,316.0
2845359,tongzhou_meo,2018-04-23 13:00:00,Sunny/clear,12.7,1018.9,81.0,1.0,220.0
2845360,chaoyang_meo,2018-04-23 13:00:00,Sunny/clear,15.2,1017.1,59.0,0.0,999017.0
2845361,pingchang_meo,2018-04-23 13:00:00,Sunny/clear,16.3,1012.5,52.0,0.8,318.0
2845362,zhaitang_meo,2018-04-23 13:00:00,Sunny/clear,12.9,969.8,70.0,1.2,193.0
2845363,mentougou_meo,2018-04-23 13:00:00,Sunny/clear,15.1,1011.4,63.0,1.3,195.0
2845364,beijing_meo,2018-04-23 13:00:00,Sunny/clear,15.4,1017.6,60.0,1.5,223.0
2845365,shijingshan_meo,2018-04-23 13:00:00,Sunny/clear,16.9,1013.7,49.0,0.9,191.0
2845366,fengtai_meo,2018-04-23 13:00:00,Sunny/clear,15.9,1014.8,61.0,0.7,295.0
2845367,daxing_meo,2018-04-23 13:00:00,Sunny/clear,12.6,1016.9,77.0,1.6,109.0
2845368,fangshan_meo,2018-04-23 13:00:00,Sunny/clear,13.8,1015.7,67.0,1.3,247.0
2845369,xiayunling_meo,2018-04-23 13:00:00,Sunny/clear,10.8,973.6,83.0,1.2,162.0
2846885,xiayunling_meo,2018-04-23 14:00:00,Sunny/clear,9.8,974.1,88.0,1.1,164.0
2848401,shunyi_meo,2018-04-23 15:00:00,Sunny/clear,13.1,1018.6,72.0,0.6,36.0
2848402,hadian_meo,2018-04-23 15:00:00,Sunny/clear,13.9,1016.4,74.0,0.4,23.0
2848403,yanqing_meo,2018-04-23 15:00:00,Sunny/clear,12.3,965.3,63.0,0.5,99.0
2848404,miyun_meo,2018-04-23 15:00:00,Sunny/clear,8.4,1013.8,86.0,1.2,63.0
2848405,huairou_meo,2018-04-23 15:00:00,Sunny/clear,13.5,1013.0,62.0,1.0,71.0
2848406,shangdianzi_meo,2018-04-23 15:00:00,Sunny/clear,9.3,987.6,68.0,1.7,44.0
2848407,pinggu_meo,2018-04-23 15:00:00,Sunny/clear,10.4,1018.5,82.0,1.3,75.0
2848408,tongzhou_meo,2018-04-23 15:00:00,Sunny/clear,12.1,1019.4,77.0,1.6,283.0
2848409,chaoyang_meo,2018-04-23 15:00:00,Sunny/clear,15.1,1017.9,63.0,0.6,260.0
2848410,pingchang_meo,2018-04-23 15:00:00,Sunny/clear,15.1,1013.1,57.0,2.0,354.0
2848411,zhaitang_meo,2018-04-23 15:00:00,Sunny/clear,11.7,970.6,78.0,0.2,999017.0
2848412,mentougou_meo,2018-04-23 15:00:00,Sunny/clear,14.3,1011.9,69.0,1.0,279.0
2848413,beijing_meo,2018-04-23 15:00:00,Sunny/clear,13.2,1018.2,71.0,0.9,219.0
2848414,shijingshan_meo,2018-04-23 15:00:00,Sunny/clear,14.3,1014.4,66.0,0.1,999017.0
2848415,fengtai_meo,2018-04-23 15:00:00,Sunny/clear,13.5,1015.4,77.0,0.5,258.0
2848416,daxing_meo,2018-04-23 15:00:00,Sunny/clear,11.7,1017.6,84.0,0.5,64.0
2848417,fangshan_meo,2018-04-23 15:00:00,Sunny/clear,12.7,1016.3,73.0,0.5,0.0
2848418,xiayunling_meo,2018-04-23 15:00:00,Sunny/clear,9.2,974.5,90.0,1.0,156.0
2849934,shunyi_meo,2018-04-23 16:00:00,Sunny/clear,11.5,1018.5,79.0,0.5,72.0
2849935,hadian_meo,2018-04-23 16:00:00,Sunny/clear,12.6,1016.3,73.0,0.2,999017.0
2849936,yanqing_meo,2018-04-23 16:00:00,Sunny/clear,11.8,965.4,64.0,0.9,179.0
2849937,miyun_meo,2018-04-23 16:00:00,Sunny/clear,7.5,1013.7,89.0,0.3,31.0
2849938,huairou_meo,2018-04-23 16:00:00,Sunny/clear,11.8,1013.0,68.0,0.3,76.0
2849939,shangdianzi_meo,2018-04-23 16:00:00,Sunny/clear,8.2,987.6,73.0,0.9,76.0
2849940,pinggu_meo,2018-04-23 16:00:00,Sunny/clear,9.5,1018.3,85.0,1.2,78.0
2849941,tongzhou_meo,2018-04-23 16:00:00,Sunny/clear,10.9,1019.4,84.0,0.9,260.0
2849942,chaoyang_meo,2018-04-23 16:00:00,Sunny/clear,12.2,1017.8,82.0,0.1,999017.0
2849943,pingchang_meo,2018-04-23 16:00:00,Sunny/clear,14.1,1012.9,60.0,1.6,330.0
2849944,zhaitang_meo,2018-04-23 16:00:00,Sunny/clear,11.5,970.9,75.0,1.0,198.0
2849945,mentougou_meo,2018-04-23 16:00:00,Sunny/clear,13.7,1011.9,71.0,1.3,282.0
2849946,beijing_meo,2018-04-23 16:00:00,Sunny/clear,11.6,1018.1,79.0,0.9,253.0
2849947,shijingshan_meo,2018-04-23 16:00:00,Sunny/clear,12.9,1014.4,73.0,0.9,336.0
2849948,fengtai_meo,2018-04-23 16:00:00,Sunny/clear,12.5,1015.5,86.0,0.4,266.0
2849949,daxing_meo,2018-04-23 16:00:00,Sunny/clear,12.0,1017.4,81.0,0.8,327.0
2849950,fangshan_meo,2018-04-23 16:00:00,Sunny/clear,12.3,1016.3,75.0,1.2,243.0
2849951,xiayunling_meo,2018-04-23 16:00:00,Sunny/clear,9.3,974.6,91.0,1.0,171.0
2851467,shunyi_meo,2018-04-23 17:00:00,Sunny/clear,10.2,1018.5,82.0,1.0,352.0
2851468,hadian_meo,2018-04-23 17:00:00,Sunny/clear,11.2,1016.4,85.0,0.0,999017.0
2851469,yanqing_meo,2018-04-23 17:00:00,Sunny/clear,10.5,965.4,66.0,1.0,209.0
2851470,miyun_meo,2018-04-23 17:00:00,Sunny/clear,7.6,1013.7,89.0,0.5,106.0
2851471,huairou_meo,2018-04-23 17:00:00,Sunny/clear,10.5,1013.1,74.0,1.1,24.0
2851472,shangdianzi_meo,2018-04-23 17:00:00,Sunny/clear,7.9,987.5,73.0,1.4,55.0
2851473,pinggu_meo,2018-04-23 17:00:00,Sunny/clear,8.1,1018.2,91.0,0.0,999017.0
2851474,tongzhou_meo,2018-04-23 17:00:00,Cloudy,9.4,1019.3,91.0,1.0,302.0
2851475,chaoyang_meo,2018-04-23 17:00:00,Sunny/clear,11.2,1017.8,88.0,0.4,318.0
2851476,pingchang_meo,2018-04-23 17:00:00,Sunny/clear,13.0,1013.0,62.0,1.6,349.0
2851477,zhaitang_meo,2018-04-23 17:00:00,Sunny/clear,11.3,970.7,72.0,2.3,226.0
2851478,mentougou_meo,2018-04-23 17:00:00,Sunny/clear,12.8,1011.8,72.0,1.1,288.0
2851479,beijing_meo,2018-04-23 17:00:00,Sunny/clear,10.5,1018.1,86.0,0.7,313.0
2851480,shijingshan_meo,2018-04-23 17:00:00,Sunny/clear,11.2,1014.3,77.0,0.3,349.0
2851481,fengtai_meo,2018-04-23 17:00:00,Sunny/clear,11.4,1015.3,88.0,0.5,299.0
2851482,daxing_meo,2018-04-23 17:00:00,Sunny/clear,11.0,1017.3,85.0,0.6,302.0
2851483,fangshan_meo,2018-04-23 17:00:00,Sunny/clear,11.3,1016.1,81.0,0.9,322.0
2851484,xiayunling_meo,2018-04-23 17:00:00,Sunny/clear,9.1,974.3,91.0,0.5,130.0
2853000,shunyi_meo,2018-04-23 18:00:00,Sunny/clear,11.2,1018.3,73.0,1.2,334.0
2853001,hadian_meo,2018-04-23 18:00:00,Sunny/clear,10.2,1016.2,88.0,0.0,999017.0
2853002,yanqing_meo,2018-04-23 18:00:00,Sunny/clear,9.6,965.3,68.0,0.9,246.0
2853003,miyun_meo,2018-04-23 18:00:00,Sunny/clear,7.9,1013.4,89.0,1.2,101.0
2853004,huairou_meo,2018-04-23 18:00:00,Sunny/clear,9.2,1012.8,84.0,0.7,315.0
2853005,shangdianzi_meo,2018-04-23 18:00:00,Sunny/clear,7.2,987.2,76.0,2.0,36.0
2853006,pinggu_meo,2018-04-23 18:00:00,Sunny/clear,7.4,1017.8,95.0,0.0,999017.0
2853007,tongzhou_meo,2018-04-23 18:00:00,Cloudy,9.0,1019.1,94.0,0.8,36.0
2853008,chaoyang_meo,2018-04-23 18:00:00,Sunny/clear,10.6,1017.5,89.0,1.0,298.0
2853009,pingchang_meo,2018-04-23 18:00:00,Sunny/clear,14.3,1012.9,49.0,2.2,3.0
2853010,zhaitang_meo,2018-04-23 18:00:00,Sunny/clear,10.9,970.7,73.0,1.3,247.0
2853011,mentougou_meo,2018-04-23 18:00:00,Sunny/clear,12.0,1011.7,72.0,1.5,296.0
2853012,beijing_meo,2018-04-23 18:00:00,Hail,9.6,1017.8,87.0,0.0,999017.0
2853013,shijingshan_meo,2018-04-23 18:00:00,Sunny/clear,9.7,1014.2,80.0,0.8,333.0
2853014,fengtai_meo,2018-04-23 18:00:00,Sunny/clear,10.3,1015.2,92.0,0.0,999017.0
2853015,daxing_meo,2018-04-23 18:00:00,Sunny/clear,10.1,1017.1,90.0,0.6,311.0
2853016,fangshan_meo,2018-04-23 18:00:00,Sunny/clear,9.9,1016.0,87.0,1.0,333.0
2853017,xiayunling_meo,2018-04-23 18:00:00,Sunny/clear,9.2,974.1,91.0,0.4,186.0
2854533,shunyi_meo,2018-04-23 19:00:00,Sunny/clear,10.5,1018.2,73.0,1.8,20.0
2854534,hadian_meo,2018-04-23 19:00:00,Sunny/clear,9.4,1016.1,90.0,0.0,999017.0
2854535,yanqing_meo,2018-04-23 19:00:00,Sunny/clear,8.4,965.3,82.0,0.4,25.0
2854536,miyun_meo,2018-04-23 19:00:00,Sunny/clear,6.7,1013.3,91.0,0.7,41.0
2854537,huairou_meo,2018-04-23 19:00:00,Sunny/clear,8.2,1012.7,88.0,1.4,328.0
2854538,shangdianzi_meo,2018-04-23 19:00:00,Sunny/clear,6.9,986.8,76.0,4.1,43.0
2854539,pinggu_meo,2018-04-23 19:00:00,Sunny/clear,6.7,1017.6,96.0,0.0,999017.0
2854540,tongzhou_meo,2018-04-23 19:00:00,Thundershower,8.5,1018.9,95.0,1.7,316.0
2854541,chaoyang_meo,2018-04-23 19:00:00,Sunny/clear,9.4,1017.5,90.0,0.5,333.0
2854542,pingchang_meo,2018-04-23 19:00:00,Sunny/clear,13.9,1012.8,49.0,2.0,350.0
2854543,zhaitang_meo,2018-04-23 19:00:00,Sunny/clear,9.7,970.6,81.0,0.7,162.0
2854544,mentougou_meo,2018-04-23 19:00:00,Sunny/clear,11.4,1011.6,74.0,2.3,295.0
2854545,beijing_meo,2018-04-23 19:00:00,Sunny/clear,9.5,1017.6,88.0,0.7,26.0
2854546,shijingshan_meo,2018-04-23 19:00:00,Sunny/clear,8.8,1014.1,83.0,0.7,322.0
2854547,fengtai_meo,2018-04-23 19:00:00,Sunny/clear,9.6,1015.0,94.0,0.0,999017.0
2854548,daxing_meo,2018-04-23 19:00:00,Cloudy,10.8,1016.8,90.0,0.9,287.0
2854549,fangshan_meo,2018-04-23 19:00:00,Hail,9.6,1015.8,88.0,1.0,336.0
2854550,xiayunling_meo,2018-04-23 19:00:00,Sunny/clear,8.2,974.1,92.0,0.9,199.0
2856066,shunyi_meo,2018-04-23 20:00:00,Sunny/clear,10.0,1018.0,73.0,1.2,7.0
2856067,hadian_meo,2018-04-23 20:00:00,Sunny/clear,9.0,1015.8,91.0,0.2,999017.0
2856068,yanqing_meo,2018-04-23 20:00:00,Sunny/clear,7.5,965.3,85.0,1.1,133.0
2856069,miyun_meo,2018-04-23 20:00:00,Sunny/clear,5.6,1013.3,95.0,0.8,82.0
2856070,huairou_meo,2018-04-23 20:00:00,Sunny/clear,7.6,1012.6,90.0,1.0,312.0
2856071,shangdianzi_meo,2018-04-23 20:00:00,Sunny/clear,7.4,987.0,70.0,4.1,55.0
2856072,pinggu_meo,2018-04-23 20:00:00,Cloudy,6.1,1017.4,97.0,0.6,333.0
2856073,tongzhou_meo,2018-04-23 20:00:00,Cloudy,8.8,1018.7,96.0,1.5,324.0
2856074,chaoyang_meo,2018-04-23 20:00:00,Sunny/clear,8.7,1017.3,90.0,0.4,324.0
2856075,pingchang_meo,2018-04-23 20:00:00,Sunny/clear,13.1,1012.6,52.0,1.8,317.0
2856076,zhaitang_meo,2018-04-23 20:00:00,Sunny/clear,8.6,970.6,86.0,1.2,225.0
2856077,mentougou_meo,2018-04-23 20:00:00,Sunny/clear,10.9,1011.4,71.0,3.2,315.0
2856078,beijing_meo,2018-04-23 20:00:00,Sunny/clear,8.7,1017.4,89.0,0.0,999017.0
2856079,shijingshan_meo,2018-04-23 20:00:00,Sunny/clear,8.1,1013.8,86.0,0.8,319.0
2856080,fengtai_meo,2018-04-23 20:00:00,Sunny/clear,9.0,1014.8,95.0,0.2,999017.0
2856081,daxing_meo,2018-04-23 20:00:00,Cloudy,8.8,1016.6,92.0,0.7,60.0
2856082,fangshan_meo,2018-04-23 20:00:00,Hail,9.0,1015.6,89.0,1.4,341.0
2856083,xiayunling_meo,2018-04-23 20:00:00,Sunny/clear,7.5,974.0,93.0,1.1,148.0
2857599,shunyi_meo,2018-04-23 21:00:00,Sunny/clear,8.8,1018.0,79.0,0.8,31.0
2857600,hadian_meo,2018-04-23 21:00:00,Sunny/clear,9.9,1015.8,82.0,0.8,52.0
2857601,yanqing_meo,2018-04-23 21:00:00,Sunny/clear,6.5,965.3,87.0,0.3,106.0
2857602,miyun_meo,2018-04-23 21:00:00,Sunny/clear,4.9,1013.2,96.0,1.0,28.0
2857603,huairou_meo,2018-04-23 21:00:00,Sunny/clear,7.1,1012.6,90.0,1.6,315.0
2857604,shangdianzi_meo,2018-04-23 21:00:00,Sunny/clear,7.1,986.8,70.0,4.2,52.0
2857605,pinggu_meo,2018-04-23 21:00:00,Sunny/clear,5.5,1017.4,97.0,0.5,278.0
2857606,tongzhou_meo,2018-04-23 21:00:00,Cloudy,7.7,1018.7,95.0,1.2,321.0
2857607,chaoyang_meo,2018-04-23 21:00:00,Sunny/clear,9.2,1017.2,82.0,1.2,26.0
2857608,pingchang_meo,2018-04-23 21:00:00,Sunny/clear,13.1,1012.6,51.0,1.6,6.0
2857609,zhaitang_meo,2018-04-23 21:00:00,Sunny/clear,7.9,970.8,85.0,0.2,999017.0
2857610,mentougou_meo,2018-04-23 21:00:00,Sunny/clear,10.1,1011.3,78.0,2.1,288.0
2857611,beijing_meo,2018-04-23 21:00:00,Sunny/clear,8.4,1017.4,89.0,1.2,51.0
2857612,shijingshan_meo,2018-04-23 21:00:00,Sunny/clear,8.4,1013.7,88.0,0.8,162.0
2857613,fengtai_meo,2018-04-23 21:00:00,Sunny/clear,8.4,1014.8,95.0,0.5,274.0
2857614,daxing_meo,2018-04-23 21:00:00,Cloudy,8.2,1016.6,93.0,0.6,303.0
2857615,fangshan_meo,2018-04-23 21:00:00,Sunny/clear,7.9,1015.5,87.0,1.5,335.0
2857616,xiayunling_meo,2018-04-23 21:00:00,Sunny/clear,6.8,974.1,93.0,1.0,156.0
2859132,shunyi_meo,2018-04-23 22:00:00,Sunny/clear,9.3,1018.1,73.0,1.5,355.0
2859133,hadian_meo,2018-04-23 22:00:00,Sunny/clear,9.9,1016.0,80.0,0.8,63.0
2859134,yanqing_meo,2018-04-23 22:00:00,Sunny/clear,5.8,965.6,90.0,0.0,999017.0
2859135,miyun_meo,2018-04-23 22:00:00,Sunny/clear,6.7,1013.1,95.0,1.7,89.0
2859136,huairou_meo,2018-04-23 22:00:00,Sunny/clear,7.3,1012.6,89.0,1.3,330.0
2859137,shangdianzi_meo,2018-04-23 22:00:00,Sunny/clear,6.7,987.2,72.0,3.0,59.0
2859138,pinggu_meo,2018-04-23 22:00:00,Sunny/clear,5.6,1017.4,98.0,0.0,999017.0
2859139,tongzhou_meo,2018-04-23 22:00:00,Sunny/clear,8.8,1018.9,91.0,2.1,337.0
2859140,chaoyang_meo,2018-04-23 22:00:00,Sunny/clear,8.8,1017.5,86.0,0.7,89.0
2859141,pingchang_meo,2018-04-23 22:00:00,Sunny/clear,12.7,1012.8,55.0,0.7,16.0
2859142,zhaitang_meo,2018-04-23 22:00:00,Sunny/clear,7.3,971.2,85.0,1.2,43.0
2859143,mentougou_meo,2018-04-23 22:00:00,Sunny/clear,10.1,1011.5,72.0,1.3,289.0
2859144,beijing_meo,2018-04-23 22:00:00,Sunny/clear,8.8,1017.6,87.0,1.2,87.0
2859145,shijingshan_meo,2018-04-23 22:00:00,Sunny/clear,8.5,1014.0,90.0,0.7,178.0
2859146,fengtai_meo,2018-04-23 22:00:00,Sunny/clear,8.4,1015.0,95.0,0.7,31.0
2859147,daxing_meo,2018-04-23 22:00:00,Sunny/clear,8.2,1016.9,94.0,0.6,300.0
2859148,fangshan_meo,2018-04-23 22:00:00,Sunny/clear,7.5,1015.8,86.0,0.8,201.0
2859149,xiayunling_meo,2018-04-23 22:00:00,Sunny/clear,6.6,974.4,94.0,1.1,163.0
2860665,shunyi_meo,2018-04-23 23:00:00,Sunny/clear,11.5,1018.8,63.0,1.3,0.0
2860666,hadian_meo,2018-04-23 23:00:00,Sunny/clear,12.8,1016.5,61.0,1.9,31.0
2860667,yanqing_meo,2018-04-23 23:00:00,Sunny/clear,7.6,966.3,80.0,0.1,999017.0
2860668,miyun_meo,2018-04-23 23:00:00,Sunny/clear,11.2,1013.6,64.0,1.6,81.0
2860669,huairou_meo,2018-04-23 23:00:00,Sunny/clear,9.9,1013.0,78.0,1.3,154.0
2860670,shangdianzi_meo,2018-04-23 23:00:00,Sunny/clear,9.0,987.6,62.0,4.4,52.0
2860671,pinggu_meo,2018-04-23 23:00:00,Sunny/clear,8.3,1017.9,98.0,0.0,999017.0
2860672,tongzhou_meo,2018-04-23 23:00:00,Sunny/clear,12.6,1019.4,60.0,3.4,334.0
2860673,chaoyang_meo,2018-04-23 23:00:00,Sunny/clear,12.6,1018.1,64.0,1.0,57.0
2860674,pingchang_meo,2018-04-23 23:00:00,Sunny/clear,15.2,1013.2,44.0,1.8,12.0
2860675,zhaitang_meo,2018-04-23 23:00:00,Sunny/clear,8.7,971.7,79.0,1.7,187.0
2860676,mentougou_meo,2018-04-23 23:00:00,Sunny/clear,13.6,1012.0,55.0,2.8,358.0
2860677,beijing_meo,2018-04-23 23:00:00,Sunny/clear,12.9,1018.3,68.0,1.1,45.0
2860678,shijingshan_meo,2018-04-23 23:00:00,Sunny/clear,11.9,1014.5,80.0,0.5,124.0
2860679,fengtai_meo,2018-04-23 23:00:00,Sunny/clear,12.3,1015.5,96.0,0.8,73.0
2860680,daxing_meo,2018-04-23 23:00:00,Sunny/clear,12.0,1017.4,96.0,0.2,999017.0
2860681,fangshan_meo,2018-04-23 23:00:00,Sunny/clear,10.6,1016.3,88.0,0.7,330.0
2860682,xiayunling_meo,2018-04-23 23:00:00,Sunny/clear,7.1,974.8,94.0,0.8,177.0
2862198,shunyi_meo,2018-04-24 00:00:00,Sunny/clear,15.2,1019.1,46.0,1.4,334.0
2862199,hadian_meo,2018-04-24 00:00:00,Sunny/clear,15.6,1016.9,56.0,0.7,39.0
2862200,yanqing_meo,2018-04-24 00:00:00,Sunny/clear,9.9,966.4,70.0,1.6,241.0
2862201,miyun_meo,2018-04-24 00:00:00,Sunny/clear,14.5,1013.8,50.0,1.8,104.0
2862202,huairou_meo,2018-04-24 00:00:00,Sunny/clear,12.8,1013.3,60.0,1.1,172.0
2862203,shangdianzi_meo,2018-04-24 00:00:00,Sunny/clear,12.4,987.8,45.0,5.0,59.0
2862204,pinggu_meo,2018-04-24 00:00:00,Sunny/clear,10.7,1018.3,70.0,0.9,83.0
2862205,tongzhou_meo,2018-04-24 00:00:00,Sunny/clear,15.0,1019.9,51.0,3.0,321.0
2862206,chaoyang_meo,2018-04-24 00:00:00,Sunny/clear,15.2,1018.6,53.0,1.5,62.0
2862207,pingchang_meo,2018-04-24 00:00:00,Sunny/clear,17.8,1013.6,36.0,2.3,20.0
2862208,zhaitang_meo,2018-04-24 00:00:00,Sunny/clear,12.2,971.8,65.0,1.1,96.0
2862209,mentougou_meo,2018-04-24 00:00:00,Sunny/clear,16.9,1012.3,42.0,2.4,13.0
2862210,beijing_meo,2018-04-24 00:00:00,Sunny/clear,16.1,1018.6,52.0,1.3,40.0
2862211,shijingshan_meo,2018-04-24 00:00:00,Sunny/clear,17.1,1014.9,48.0,1.0,115.0
2862212,fengtai_meo,2018-04-24 00:00:00,Sunny/clear,17.7,1015.9,47.0,1.0,66.0
2862213,daxing_meo,2018-04-24 00:00:00,Sunny/clear,16.3,1017.8,48.0,2.1,355.0
2862214,fangshan_meo,2018-04-24 00:00:00,Sunny/clear,15.5,1016.7,51.0,0.7,259.0
2862215,xiayunling_meo,2018-04-24 00:00:00,Sunny/clear,11.9,974.9,68.0,1.0,90.0
2863731,shunyi_meo,2018-04-24 01:00:00,Sunny/clear,17.6,1019.2,35.0,1.6,351.0
2863732,hadian_meo,2018-04-24 01:00:00,Sunny/clear,18.7,1016.9,38.0,2.3,11.0
2863733,yanqing_meo,2018-04-24 01:00:00,Sunny/clear,12.6,966.3,56.0,1.8,250.0
2863734,miyun_meo,2018-04-24 01:00:00,Sunny/clear,16.5,1013.9,38.0,2.9,50.0
2863735,huairou_meo,2018-04-24 01:00:00,Sunny/clear,16.5,1013.3,44.0,1.6,150.0
2863736,shangdianzi_meo,2018-04-24 01:00:00,Sunny/clear,15.7,987.7,35.0,4.7,70.0
2863737,pinggu_meo,2018-04-24 01:00:00,Sunny/clear,14.7,1018.2,54.0,0.7,68.0
2863738,tongzhou_meo,2018-04-24 01:00:00,Sunny/clear,17.0,1019.9,42.0,3.3,314.0
2863739,chaoyang_meo,2018-04-24 01:00:00,Sunny/clear,17.6,1018.5,43.0,1.2,357.0
2863740,pingchang_meo,2018-04-24 01:00:00,Sunny/clear,19.1,1013.5,32.0,2.0,314.0
2863741,zhaitang_meo,2018-04-24 01:00:00,Sunny/clear,13.4,971.7,54.0,1.1,36.0
2863742,mentougou_meo,2018-04-24 01:00:00,Sunny/clear,18.4,1012.3,31.0,2.7,347.0
2863743,beijing_meo,2018-04-24 01:00:00,Sunny/clear,18.4,1018.6,33.0,2.6,12.0
2863744,shijingshan_meo,2018-04-24 01:00:00,Sunny/clear,19.1,1014.8,34.0,0.9,148.0
2863745,fengtai_meo,2018-04-24 01:00:00,Sunny/clear,18.7,1015.9,37.0,2.0,28.0
2863746,daxing_meo,2018-04-24 01:00:00,Sunny/clear,19.0,1017.7,34.0,2.1,333.0
